candid,dec,fid,jd,magpsf,objectId,ra,sigmapsf
1360342874115015004,85.0088196,1,2459114.8428704,18.685358,ZTF20abfcszi,7.8060533,0.10554209
1360342390815015001,85.0088457,1,2459114.8423958,18.724188,ZTF20abfcszi,7.8066845,0.08291982
1360305374115015005,85.0088151,2,2459114.8053704,18.669037,ZTF20abfcszi,7.8063839999999995,0.09574224
1360304890815015005,85.0087989,2,2459114.8048958,18.580797,ZTF20abfcszi,7.8058508,0.075788625
1359370554115015005,85.0087951,1,2459113.8705556,18.669203,ZTF20abfcszi,7.8059981,0.10233194400000001
1359317444115015005,85.0087912,2,2459113.8174421,18.677526,ZTF20abfcszi,7.8064070999999995,0.06384468
1358357104115015005,85.008862,2,2459112.8571065,18.699535,ZTF20abfcszi,7.8063690999999995,0.055471446
1358329060015015022,9.0741256,1,2459112.8290625,20.037937,ZTF20abrnwfc,32.6281114,0.13688424
1358294324115015006,85.0088292,1,2459112.7943287,18.647392,ZTF20abfcszi,7.8062373,0.06242691400000001
1357435810815015002,85.008842,2,2459111.9358102,18.71811,ZTF20abfcszi,7.8063481,0.07268453400000001
1357435344115015005,85.008825,2,2459111.9353472,18.668736,ZTF20abfcszi,7.8064164,0.08766267
1357409960015015021,9.0741088,2,2459111.9099653,20.241863,ZTF20abrnwfc,32.6281717,0.20904432
1357399763915015017,-9.6141623,2,2459111.8997685,19.682869,ZTF20abowque,34.4747954,0.11086155
1357372150015015016,9.0741112,1,2459111.8721528,20.000435,ZTF20abrnwfc,32.6281564,0.16401118
1357325404115015003,85.0088337,1,2459111.8254051,18.636454,ZTF20abfcszi,7.8063366,0.07899577
1357324930815015002,85.0088375,1,2459111.8249306,18.662924,ZTF20abfcszi,7.806354,0.07124348
1356442024115015014,85.0088127,2,2459110.9420255,18.68936,ZTF20abfcszi,7.8063071,0.08907555
1356314424115015185,85.0088452,1,2459110.8144213,18.529823,ZTF20abfcszi,7.8065917,0.11750308400000001
1355425384115015010,85.0088081,2,2459109.9253819,18.49674,ZTF20abfcszi,7.8062311,0.09857254
1354470550815015003,85.0088094,2,2459108.9705556,18.542168,ZTF20abfcszi,7.8062343,0.0889981
1354373353915015005,-9.6141057,1,2459108.8733565,19.354546,ZTF20abowque,34.4747695,0.16211918
1354361584115015012,85.0088127,1,2459108.8615856,18.67278,ZTF20abfcszi,7.8064256,0.10398038
1354361110815015005,85.0088647,1,2459108.8611111,18.667099,ZTF20abfcszi,7.8063004,0.1061389
1353379494115015006,85.0088662,1,2459107.8794907,18.695944,ZTF20abfcszi,7.8065979,0.08734807
1353305374115015003,85.0088449,2,2459107.8053704,18.653784,ZTF20abfcszi,7.8062518999999995,0.10035501000000001
1352360424115015003,85.0088112,2,2459106.8604282,18.572979,ZTF20abfcszi,7.8057107,0.12921296000000002
1352320624115015006,85.0088057,1,2459106.820625,18.63661,ZTF20abfcszi,7.8065145,0.11437949
1348464814115015006,85.0089364,1,2459102.9648148,18.4339,ZTF20abfcszi,7.8053239,0.13768248
1343467924115015010,85.0087986,2,2459097.9679282,18.461486999999998,ZTF20abfcszi,7.8062932,0.09892917
1343401774115015004,85.0087195,1,2459097.9017708,18.392843,ZTF20abfcszi,7.8060748,0.07988321
1342422933915015008,-9.6141164,2,2459096.9229398,19.309479,ZTF20abowque,34.4748493,0.19794579
1342349580815015006,85.0088229,2,2459096.8495833,18.445993,ZTF20abfcszi,7.8063508,0.08834741
1342349094115015008,85.0088519,2,2459096.8490972,18.522312,ZTF20abfcszi,7.8062551,0.09347175
1341482600015010000,45.5921758,1,2459095.9826042,18.906696,ZTF18aahqkbt,123.8607953,0.18128484
1340486410815015002,85.0088222,1,2459094.986412,18.380241,ZTF20abfcszi,7.8065561,0.09854986
1340485934115015003,85.0088265,1,2459094.9859375,18.253574,ZTF20abfcszi,7.8062065,0.09674967
1340404200815015000,85.0087504,2,2459094.9042014,18.670427,ZTF20abfcszi,7.8068512,0.12632179999999998
1340403724115015004,85.0087944,2,2459094.9037269,18.605497,ZTF20abfcszi,7.8063255,0.13909446
1340388440815015003,85.0088063,2,2459094.8884491,18.468842,ZTF20abfcszi,7.8062877,0.08710554
1340387974115015013,85.0088358,2,2459094.8879745,18.38091,ZTF20abfcszi,7.8064319,0.070920594
1339436900015015006,9.0740547,1,2459093.9369097,19.302454,ZTF20abrnwfc,32.6282117,0.1531985
1338507070015010000,45.5922708,1,2459093.0070718,19.144527,ZTF18aahqkbt,123.8607775,0.13354854
1338380384115015005,85.0088433,1,2459092.8803819,18.402565,ZTF20abfcszi,7.8062528,0.09434615
1338379900815015001,85.0088378,1,2459092.8799074,18.363543,ZTF20abfcszi,7.8063617,0.09063706
1338367140015015003,9.0740468,1,2459092.8671412,19.49443,ZTF20abrnwfc,32.6282156,0.19328508
1337419340815015000,85.0088253,1,2459091.9193403,18.425804,ZTF20abfcszi,7.8063168,0.09385459
1337418864115015016,85.0088327,1,2459091.9188657,18.413925,ZTF20abfcszi,7.8061204,0.073026516
1337414253915015005,-9.6141532,1,2459091.9142593,19.02674,ZTF20abowque,34.4748155,0.13229884
1336469320015015026,9.0740718,2,2459090.9693287,19.8746,ZTF20abrnwfc,32.6281366,0.12999654
1336386440015015008,9.0740402,1,2459090.8864468,19.522635,ZTF20abrnwfc,32.6281377,0.15714242
1335476500015015014,9.0740729,2,2459089.9765046,19.836123,ZTF20abrnwfc,32.6281321,0.14540815
1335441310015015025,9.0740759,2,2459089.9413194,19.894613,ZTF20abrnwfc,32.628111,0.13017872
1335412320015015011,9.0740813,1,2459089.9123264,19.453705,ZTF20abrnwfc,32.628105,0.14458339
1335365200015015013,9.0740693,1,2459089.8652083,19.508432,ZTF20abrnwfc,32.6281391,0.15154159
1334514690015015006,9.0740785,1,2459089.0146991,19.29666,ZTF20abrnwfc,32.6281128,0.15277049
1334411494115015009,85.0088148,2,2459088.9114931,18.463518,ZTF20abfcszi,7.8062988,0.07043701000000001
1333472740015015011,9.0740688,1,2459087.9727431,19.503832,ZTF20abrnwfc,32.6281552,0.13787809
1333453410015015024,9.0741067,2,2459087.9534144,19.729532,ZTF20abrnwfc,32.6281319,0.14889869
1332504230015015022,9.0741004,1,2459087.0042361,19.426657,ZTF20abrnwfc,32.6281818,0.14127101
1332485060015015029,9.0740769,1,2459086.9850694,19.335878,ZTF20abrnwfc,32.6281588,0.09413391
1332453420015015021,9.0740567,2,2459086.9534259,19.721304,ZTF20abrnwfc,32.6281565,0.12388065000000001
1332395120015015022,9.0740745,2,2459086.8951273,19.828596,ZTF20abrnwfc,32.6281452,0.15499175
1331490760015015019,9.074114,2,2459085.9907639,19.770817,ZTF20abrnwfc,32.6281269,0.14201826
1331441230015015022,9.0740964,1,2459085.9412384,19.348083,ZTF20abrnwfc,32.6281167,0.10811525
1331408370015015013,9.0740791,1,2459085.9083796,19.424969,ZTF20abrnwfc,32.6281344,0.11818609999999999
1330425593915015007,-9.6141409,1,2459084.9255903,19.036205,ZTF20abowque,34.4748213,0.09267517
1329479430015015017,9.0740878,2,2459083.9794329,19.739147,ZTF20abrnwfc,32.6281297,0.20488209000000002
1328457450015015012,9.0740695,1,2459082.9574537,19.318357,ZTF20abrnwfc,32.628138,0.12505655000000002
1328380340015015057,9.0741143,1,2459082.8803472,19.440193,ZTF20abrnwfc,32.6281521,0.1385284
1327479303915015006,-9.6141106,1,2459081.9793056,19.006313,ZTF20abowque,34.4748162,0.11533531500000001
1327438693915015008,-9.6141704,2,2459081.9386921,19.451385,ZTF20abowque,34.4747903,0.11463742
1326448460015015029,9.0741072,1,2459080.9484606,19.328274,ZTF20abrnwfc,32.6281402,0.12467959
1325457830015015029,9.0741012,2,2459079.9578356,19.825563,ZTF20abrnwfc,32.6281226,0.13069852
1323485110015015025,9.0740707,2,2459077.9851157,19.784609,ZTF20abrnwfc,32.628134,0.14075008
1322481583915015012,-9.6141466,1,2459076.9815856,18.91419,ZTF20abowque,34.4748299,0.08826561000000001
1322473180015015011,9.0740947,1,2459076.9731829,19.365429,ZTF20abrnwfc,32.6281193,0.11477972
1322466014115015007,85.0088191,1,2459076.9660185,18.249178,ZTF20abfcszi,7.8064371999999995,0.058284927
1322461960015015014,9.0740986,1,2459076.9619676,19.408226,ZTF20abrnwfc,32.6281439,0.11988907
1322427010015015020,9.074146,2,2459076.9270139,19.893723,ZTF20abrnwfc,32.6281557,0.20074134
1322422323915015008,-9.614168,2,2459076.9223264,19.35221,ZTF20abowque,34.4748438,0.10610627
1322416580015015046,9.0740643,2,2459076.9165856,19.8325,ZTF20abrnwfc,32.6281272,0.15815099999999999
1322387904115015005,85.008808,2,2459076.8879051,18.385786,ZTF20abfcszi,7.8064412,0.07282489
1321477670015015017,9.0741044,2,2459075.9776736,19.785034,ZTF20abrnwfc,32.6281456,0.17466332
1321456790015015016,9.074097,1,2459075.956794,19.443338,ZTF20abrnwfc,32.6281559,0.1663683
1319451064115015006,85.0088399,2,2459073.9510648,18.425325,ZTF20abfcszi,7.8065271,0.057965595
1319424240015015011,9.0740898,1,2459073.9242477,19.358582,ZTF20abrnwfc,32.6281178,0.129028
1319335754115015004,85.0088713,1,2459073.8357523,18.245878,ZTF20abfcszi,7.8063859,0.056959156000000004
1319228110915015009,23.3724106,1,2459073.7281134,19.06018,ZTF20abjwvae,239.1072098,0.090176344
1319184980915015002,23.3723666,2,2459073.6849884,19.337187,ZTF20abjwvae,239.1072431,0.12140752
1318213170915015008,23.3724483,1,2459072.7131713,19.045473,ZTF20abjwvae,239.1072181,0.09287604
1318177300915015017,23.3724155,2,2459072.6773032,19.230013,ZTF20abjwvae,239.1072261,0.1668221
1317213410915015010,23.3724191,1,2459071.7134144,19.086061,ZTF20abjwvae,239.1072054,0.092868745
1316212220915015007,23.3724419,1,2459070.7122222,19.032234,ZTF20abjwvae,239.1071918,0.08114675
1315423660815015003,85.0088564,2,2459069.923669,18.36313,ZTF20abfcszi,7.806417,0.063007966
1315423194115015005,85.0088107,2,2459069.9231944,18.412968,ZTF20abfcszi,7.8060263,0.06676789
1315340784115015003,85.0088202,1,2459069.840787,18.276619,ZTF20abfcszi,7.8063433,0.058425102000000007
1315317540815015003,85.0088109,1,2459069.8175463,18.25694,ZTF20abfcszi,7.8064083,0.07346468
1315203360915015016,23.3724098,2,2459069.7033681,19.254133,ZTF20abjwvae,239.1072278,0.11075201
1315201962315015004,25.0013212,2,2459069.7019676,19.944384,ZTF20abefeab,235.0636247,0.17251524000000001
1315182652315015003,25.0013446,1,2459069.6826505,19.880163,ZTF20abefeab,235.06353,0.15254587
1315182180915015013,23.3724322,1,2459069.6821875,19.019793,ZTF20abjwvae,239.1072025,0.08165589
1314192280915015005,23.3724262,1,2459068.6922801,18.997505,ZTF20abjwvae,239.1071933,0.08641934400000001
1313199070915015005,23.3724336,1,2459067.6990741,18.975155,ZTF20abjwvae,239.1071794,0.08225405
1313182680915015023,23.372435199999998,2,2459067.6826852,19.15107,ZTF20abjwvae,239.1072241,0.12081884600000001
1312472374115015005,85.0088042,2,2459066.9723727,18.358887,ZTF20abfcszi,7.8066184,0.06262844000000001
1312457190815015002,85.0087841,2,2459066.9571991,18.45634,ZTF20abfcszi,7.8063867,0.073771894
1312379274115015000,85.0088429,1,2459066.8792708,18.267113,ZTF20abfcszi,7.8059185,0.08471774
1312378790815015003,85.0088381,1,2459066.8787963,18.347992,ZTF20abfcszi,7.8055578,0.07967327
1312240130915015009,23.3724209,2,2459066.7401389,19.160011,ZTF20abjwvae,239.1072062,0.12493794
1312226452315015002,25.0012966,2,2459066.7264583,19.769255,ZTF20abefeab,235.0637517,0.17982374
1312196110915015004,23.3724185,1,2459066.6961111,18.942038,ZTF20abjwvae,239.107212,0.10562772000000001
1312184612315015001,25.0013252,1,2459066.6846181,19.66311,ZTF20abefeab,235.0637027,0.15129109000000002
1311184402315015003,25.0012788,2,2459065.6844097,19.556316,ZTF20abefeab,235.0637026,0.17859419
1310462683915015002,-9.6140112,1,2459064.9626852,18.971539,ZTF20abowque,34.4750137,0.19475052
1310416120815015003,85.0087969,2,2459064.9161227,18.518475,ZTF20abfcszi,7.8062233,0.08043362
1310415634115015001,85.008788,2,2459064.9156366,18.250546,ZTF20abfcszi,7.8063338,0.08065496
1309429734115015001,85.0087841,1,2459063.9297338,18.27396,ZTF20abfcszi,7.8066903,0.11114386
1309429250815015008,85.00883,1,2459063.9292593,18.292955,ZTF20abfcszi,7.8064641,0.098135866
1309237030915015003,23.37242,1,2459063.737037,18.974178,ZTF20abjwvae,239.1072309,0.12486637
1309181740915015004,23.3724303,2,2459063.6817477,19.34324,ZTF20abjwvae,239.1072104,0.17110568
1309181282315015004,25.0014068,2,2459063.6812847,19.866081,ZTF20abefeab,235.0636937,0.1851367
1308226882315015001,25.0013706,2,2459062.7268866,19.791462,ZTF20abefeab,235.0636321,0.21335642
1308207072315015004,25.0013293,1,2459062.7070718,19.556246,ZTF20abefeab,235.0637264,0.18729337000000001
1303468634115015006,85.0088726,2,2459057.9686343,18.56167,ZTF20abfcszi,7.8065063,0.07906255
1303407180815015007,85.0087898,1,2459057.9071875,18.37209,ZTF20abfcszi,7.8061504,0.054434627000000006
1303406704115015002,85.0088426,1,2459057.9067014,18.344425,ZTF20abfcszi,7.8068809,0.06973863400000001
1303359710815015001,85.0088366,2,2459057.8597106,18.477821,ZTF20abfcszi,7.8063936,0.0611001
1303257100915015004,23.3724495,1,2459057.7571065,18.971497,ZTF20abjwvae,239.1072307,0.07446433
1303246572315015004,25.0013108,1,2459057.7465741,19.606585,ZTF20abefeab,235.0637067,0.13637158
1303175282315015002,25.0013791,2,2459057.6752894,19.812523,ZTF20abefeab,235.0636377,0.16464199000000002
1303173860915015011,23.3724044,2,2459057.6738657,19.169271,ZTF20abjwvae,239.1072121,0.11602142500000001
1300451904115015001,85.0088252,1,2459054.9519097,18.430805,ZTF20abfcszi,7.8065008,0.057547588000000004
1300451430815015004,85.0088184,1,2459054.9514352,18.467806,ZTF20abfcszi,7.8064191,0.056491733
1300410080815015004,85.0088518,2,2459054.910081,18.431065,ZTF20abfcszi,7.8065656,0.058330588
1300409594115015002,85.008825,2,2459054.9095949,18.535835,ZTF20abfcszi,7.8063109,0.07643964
1300195620915015012,23.3724254,2,2459054.695625,19.364508,ZTF20abjwvae,239.1072194,0.11484445
1299340100115015017,30.6920951,1,2459053.8401042,20.437647,ZTF18acaqdaa,262.0163976,0.18405017
1298291792315015002,25.0013168,1,2459052.791794,19.624933,ZTF20abefeab,235.0635978,0.11669005
1297405230815015007,85.0088343,2,2459051.9052315,18.493067,ZTF20abfcszi,7.8066171,0.05847739800000001
1297404744115015005,85.0088311,2,2459051.9047454,18.60473,ZTF20abfcszi,7.8062205,0.074983254
1297365775515015007,14.2043683,2,2459051.8657755,19.950296,ZTF19aapreis,314.262256,0.21212672
1297330784115015004,85.0088192,1,2459051.830787,18.483313,ZTF20abfcszi,7.8058765,0.074414015
1297330300815015003,85.008837,1,2459051.8303009,18.434303,ZTF20abfcszi,7.8064767,0.07103694
1296193570915015008,23.3724147,1,2459050.6935764,19.300404,ZTF20abjwvae,239.1072043,0.10467256
1295192162315015003,25.0013404,1,2459049.6921644,19.571196,ZTF20abefeab,235.0635718,0.13783127
1295183932315015002,25.001329,2,2459049.6839352,19.64162,ZTF20abefeab,235.0636119,0.118618526
1294449684115015010,85.0088003,1,2459048.9496875,18.500517,ZTF20abfcszi,7.8064291,0.07426178500000001
1294449210815015007,85.0088303,1,2459048.949213,18.562868,ZTF20abfcszi,7.8062281,0.06500784
1294414010815015007,85.0088223,2,2459048.9140162,18.670303,ZTF20abfcszi,7.8058719,0.073448494
1294413534115015004,85.0088302,2,2459048.9135301,18.601221,ZTF20abfcszi,7.8066946,0.06693257
1293242510915015004,23.3724183,1,2459047.7425116,19.486216,ZTF20abjwvae,239.107219,0.12195399
1293214860915015012,23.3723937,2,2459047.7148611,19.627836,ZTF20abjwvae,239.1072254,0.13884626
1292229282315015005,25.0013288,1,2459046.7292824,19.513813,ZTF20abefeab,235.0635811,0.13832001
1292191882315015009,25.0013723,2,2459046.6918866,19.545803,ZTF20abefeab,235.0635823,0.12587023
1291455304115015003,85.0087972,1,2459045.9553009,18.63715,ZTF20abfcszi,7.8064354,0.08126438
1291454820815015006,85.0088175,1,2459045.9548264,18.632275,ZTF20abfcszi,7.8063911,0.06557201
1291353194115015005,85.0088476,2,2459045.8531944,18.749884,ZTF20abfcszi,7.8066689,0.08762533
1291352700815015003,85.0088108,2,2459045.8527083,18.764744,ZTF20abfcszi,7.8066413,0.07089326
1290195530915015009,23.3724274,1,2459044.6955324,19.638557,ZTF20abjwvae,239.1072097,0.105597384
1289212232315015004,25.0013048,1,2459043.7122338,19.423353,ZTF20abefeab,235.0636007,0.10050301
1288387394115015001,85.008866,2,2459042.8873958,18.822565,ZTF20abfcszi,7.8061436,0.06287459000000001
1288386900815015003,85.0088374,2,2459042.8869097,18.686455,ZTF20abfcszi,7.8062752,0.07801529
1288337314115015006,85.0088107,1,2459042.8373148,18.700418,ZTF20abfcszi,7.8063917,0.08245013
1288324540815015004,85.0088728,1,2459042.8245486,18.625095,ZTF20abfcszi,7.8064892,0.07016494
1287225670115015022,30.6920711,1,2459041.7256713,20.331818,ZTF18acaqdaa,262.0163326,0.18653883000000002
1287212180915015019,23.372465,1,2459041.7121875,19.843805,ZTF20abjwvae,239.1072141,0.16089256
1286232212315015001,25.0013135,1,2459040.7322106,19.280134,ZTF20abefeab,235.0635959,0.10488164400000001
1286198042315015008,25.0013059,2,2459040.698044,19.369993,ZTF20abefeab,235.063588,0.09081079
1285449610815015001,85.0088623,2,2459039.9496181,18.895538,ZTF20abfcszi,7.8061413,0.10580106
1285347560815015005,85.0088032,1,2459039.8475694,18.753431,ZTF20abfcszi,7.8058441,0.09110524
1284467494115015004,85.0087862,1,2459038.9675,18.792725,ZTF20abfcszi,7.8055807,0.16173787
1284386774115015003,85.0088951,2,2459038.8867708,19.004763,ZTF20abfcszi,7.8069645,0.13940908
1284232410915015006,23.372435199999998,1,2459038.732419,20.463242,ZTF20abjwvae,239.1071744,0.21452949999999998
1283190322315015002,25.0013165,2,2459037.6903241,19.27529,ZTF20abefeab,235.0636119,0.10924965
1282479400815015002,85.0088539,1,2459036.9794097,18.73565,ZTF20abfcszi,7.8070384,0.15305078
1282366400815015004,85.0088538,2,2459036.8664005,19.098125,ZTF20abfcszi,7.8067212999999995,0.11572958
1281455134115015002,85.0087567,1,2459035.9551389,19.017933,ZTF20abfcszi,7.8054851,0.16698924
1281361114115015002,85.0088424,2,2459035.8611111,19.120958,ZTF20abfcszi,7.805928,0.15218948000000002
1280483814115015002,85.0088528,1,2459034.9838194,18.961193,ZTF20abfcszi,7.8064116,0.15279892
1280370064115015000,85.0087733,2,2459034.8700694,19.163162,ZTF20abfcszi,7.8053801,0.1981733
1280332882315015003,25.0013146,2,2459034.8328819,19.17503,ZTF20abefeab,235.0636838,0.15135378
1280195992315015003,25.0013365,1,2459034.6959954,19.028109,ZTF20abefeab,235.0637035,0.117568135
1279365194115015002,85.008795,2,2459033.8651968,19.149221,ZTF20abfcszi,7.8063488,0.15356648
1279342110815015004,85.0088908,2,2459033.8421181,18.88597,ZTF20abfcszi,7.806181,0.12034095
1276483330815015007,85.0087716,2,2459030.9833333,19.103289,ZTF20abfcszi,7.8059709,0.15628788
1274338110115015025,30.6920836,1,2459028.8381134,20.452381,ZTF18acaqdaa,262.0164479,0.19842784
1274214052315015005,25.001357,2,2459028.7140509,19.14919,ZTF20abefeab,235.0636512,0.10969002
1274200182315015004,25.0013189,1,2459028.7001852,18.873873,ZTF20abefeab,235.0636315,0.08648437
1273390970815015006,85.0088308,2,2459027.8909722,19.35363,ZTF20abfcszi,7.8052,0.11460279
1273365970815015008,85.00887,1,2459027.8659722,19.436127,ZTF20abfcszi,7.8060455,0.10909713
1271232282315015007,25.0013201,1,2459025.7322801,18.952269,ZTF20abefeab,235.0636133,0.10353364
1271191812315015003,25.0013221,2,2459025.6918171,18.99407,ZTF20abefeab,235.0636289,0.10316009999999999
1270387664115015016,85.0088786,1,2459024.887662,19.320843,ZTF20abfcszi,7.8066167,0.12655324
1270361820815015010,85.0088942,1,2459024.8618287,19.466099,ZTF20abfcszi,7.8058456,0.18755586
1268343470115015022,30.6921517,1,2459022.8434722,20.369144,ZTF18acaqdaa,262.0163711,0.17720509
1268232652315015010,25.0013465,2,2459022.7326505,19.182226,ZTF20abefeab,235.0635838,0.107628606
1268203642315015008,25.0013197,1,2459022.7036458,18.95558,ZTF20abefeab,235.0635397,0.09627022
1266223770115015031,30.6921207,1,2459020.7237731,20.392996,ZTF18acaqdaa,262.0163893,0.21683283
1265291862315015009,25.0013169,1,2459019.7918634,18.968622,ZTF20abefeab,235.063597,0.0867698
1265232732315015003,25.0012877,2,2459019.7327315,19.204554,ZTF20abefeab,235.0635686,0.10524907
1264481750815015003,85.0088603,2,2459018.9817593,19.553616,ZTF20abfcszi,7.8065578,0.16685694
1264394010815015006,85.0088789,1,2459018.8940162,19.632784,ZTF20abfcszi,7.8064564,0.14532948
1264339820115015024,30.6920987,1,2459018.8398264,20.323368,ZTF18acaqdaa,262.016356,0.20194374
1263188412315015009,25.0013426,2,2459017.6884144,19.296995,ZTF20abefeab,235.0635928,0.1015836
1262234052315015005,25.0013415,2,2459016.7340509,19.271948,ZTF20abefeab,235.0635887,0.10684879
1262202092315015003,25.0013206,1,2459016.7020949,18.99211,ZTF20abefeab,235.0635778,0.0869263
1261312080115015017,30.692099,1,2459015.8120833,20.360924,ZTF18acaqdaa,262.0163519,0.18681902
1260393800815015003,85.0088469,1,2459014.8938079,19.673866,ZTF20abfcszi,7.8071924,0.15608191
1258312990115015035,30.6920655,1,2459012.8129977,20.222832,ZTF18acaqdaa,262.0164384,0.17370175000000002
1258297082315015003,25.0013124,1,2459012.7970833,19.19865,ZTF20abefeab,235.0635316,0.102685235
1258254442315015007,25.001343,2,2459012.7544444,19.541405,ZTF20abefeab,235.0635521,0.09859134
1258246032915015013,53.997152,2,2459012.7460301,20.175287,ZTF18aakelin,208.4744634,0.16848221
1255251962315015002,25.0013307,1,2459009.7519676,19.469904,ZTF20abefeab,235.0635915,0.12969756
1246270382915015012,53.9971072,1,2459000.7703819,19.91935,ZTF18aakelin,208.4741881,0.20618726
1246268941615015010,53.9971561,1,2459000.7689468,20.022247,ZTF18aakelin,208.4741261,0.19257708
1244364020115015025,30.6921246,1,2458998.8640278,20.211926,ZTF18acaqdaa,262.0163689,0.19051014
1243217732915015010,53.9971273,1,2458997.7177315,19.903116,ZTF18aakelin,208.4742556,0.11846688
1243208361615015015,53.9971641,1,2458997.7083681,19.80649,ZTF18aakelin,208.4741055,0.16838333
1242330050115015021,30.6920837,1,2458996.8300579,20.284204,ZTF18acaqdaa,262.0164217,0.17042673
1242163870515010006,1.6927938,1,2458996.6638773,16.490656,ZTF18acpdvos,151.7119844,0.032703460000000004
1241322930115015022,30.6921629,1,2458995.8229398,20.29027,ZTF18acaqdaa,262.0163976,0.18366273
1240299752915015010,53.9971132,2,2458994.7997569,19.853176,ZTF18aakelin,208.4743733,0.13923083
1240245471615015020,53.9971613,1,2458994.7454745,19.94897,ZTF18aakelin,208.4740733,0.17899173000000002
1240244982915015021,53.9971438,1,2458994.7449884,19.737848,ZTF18aakelin,208.4743472,0.11501614
1238332020115015015,30.6921623,1,2458992.8320255,20.101816,ZTF18acaqdaa,262.0165149,0.20735282
1237320640115015014,30.6921131,1,2458991.8206481,20.159445,ZTF18acaqdaa,262.0163958,0.18568849999999998
1237311602915015010,53.9971222,1,2458991.8116088,19.734165,ZTF18aakelin,208.4743741,0.16086145000000002
1237309201615015014,53.9971628,1,2458991.8092014,19.90296,ZTF18aakelin,208.4740604,0.14854524
1237257472915015011,53.9972439,2,2458991.7574769,19.827362,ZTF18aakelin,208.4743809,0.1467321
1233410190115015025,30.692113,1,2458987.9101968,20.146015,ZTF18acaqdaa,262.0164186,0.15112521
1233224560015010000,45.592261,1,2458987.7245602,19.174536,ZTF18aahqkbt,123.8609807,0.1520205
1233214990515010024,1.6927884999999998,1,2458987.715,16.478724,ZTF18acpdvos,151.7119939,0.029844080000000002
1231422970115015026,30.6920621,1,2458985.9229745,20.381151,ZTF18acaqdaa,262.0163765,0.19496727
1231299672915015007,53.9971097,1,2458985.7996759,19.706318,ZTF18aakelin,208.4742748,0.1252897
1231201261615015012,53.9971607,1,2458985.7012616,19.91792,ZTF18aakelin,208.4740087,0.17131694
1227157770015010000,45.592206,1,2458981.6577778,19.068436,ZTF18aahqkbt,123.8609983,0.10794003
1225238332915015008,53.9971261,1,2458979.7383333,20.057455,ZTF18aakelin,208.4741894,0.19432358
1225210840515010015,1.6927926,1,2458979.7108449,16.481028,ZTF18acpdvos,151.7119931,0.03134725
1224178930015010002,45.59223,1,2458978.6789352,19.166803,ZTF18aahqkbt,123.8609429,0.10338069500000001
1222173950515010001,1.6927949999999998,1,2458976.6739583,16.481962,ZTF18acpdvos,151.7119929,0.030394515
1218218410015010000,45.5922568,1,2458972.7184144,18.922565,ZTF18aahqkbt,123.8609703,0.11384527
1216446460115015020,30.6920707,1,2458970.9464699,20.251055,ZTF18acaqdaa,262.0163381,0.16794978
1211219092015015015,46.9111432,1,2458965.7190972,20.210552,ZTF20aamqmfk,149.6392687,0.17568888
1210384350115015021,30.6921098,1,2458964.8843519,20.279308,ZTF18acaqdaa,262.0163789,0.17805818
1209245550515010016,1.6927944,1,2458963.7455556,16.462914,ZTF18acpdvos,151.7119912,0.033500966
1209190760515010014,1.6927948,1,2458963.6907639,16.493233,ZTF18acpdvos,151.711991,0.032267995
1209178990015010001,45.592208,1,2458963.6789931,19.228657,ZTF18aahqkbt,123.860953,0.10686834
1209173333915010000,34.2621779,1,2458963.6733333,20.238897,ZTF18aabtxvd,119.2273284,0.2018712
1209161360015010000,45.5922311,1,2458963.6613657,19.212135,ZTF18aahqkbt,123.8609536,0.11358868
1201184560515010021,1.6927902000000001,1,2458955.6845602,16.479912,ZTF18acpdvos,151.7119895,0.034958083
1200170702015015019,46.9112054,1,2458954.670706,19.987879,ZTF20aamqmfk,149.6389943,0.19063176
1190190845615015000,22.6482368,1,2458944.6908449,19.09041,ZTF17aaazdba,123.3207946,0.18901218
1186174690515010010,1.6927877,1,2458940.6746991,16.485970000000002,ZTF18acpdvos,151.7119938,0.03258999
1182492070115015023,30.6921044,1,2458936.9920718,20.188175,ZTF18acaqdaa,262.0163505,0.17053904
1182260052015015020,46.9112002,1,2458936.7600579,19.747738,ZTF20aamqmfk,149.6390461,0.12878259
1161527152015015006,47.5182814,2,2458916.0271528,19.930096,ZTF19accmaxo,284.7726705,0.19522797
1161370252015015005,46.9112071,2,2458915.8702546,19.610197,ZTF20aamqmfk,149.6393152,0.18178412
1161206642015015007,46.911158,1,2458915.7066435,19.248434,ZTF20aamqmfk,149.6392032,0.2094895
1161199780015010000,45.5922172,1,2458915.6997801,19.277435,ZTF18aahqkbt,123.8609453,0.15316981
1160517122815015002,33.0949101,2,2458915.0171296,20.260475,ZTF20aabqihu,232.8956208,0.16320868
1160499084315015006,55.4911775,1,2458914.9990856,20.333742,ZTF19aarioci,212.4245447,0.20551102000000002
1158261792015015009,46.9112231,1,2458912.761794,19.405355,ZTF20aamqmfk,149.6391976,0.12123711000000001
1158231220515010016,1.6927879,1,2458912.7312269,16.486473,ZTF18acpdvos,151.7119866,0.030222623
1158205462015015008,46.9112157,2,2458912.705463,19.837296,ZTF20aamqmfk,149.6391995,0.17032667
1158202140015010001,45.5921851,2,2458912.7021412,19.703653,ZTF18aahqkbt,123.8609238,0.18204927
1158137980015010000,45.5922325,1,2458912.6379861,19.266853,ZTF18aahqkbt,123.8608757,0.13681462
