objId,alertId,type,nb_points,norm,ref_time,amplitude,rise_time,temperature,r_chisq,err_ref_time,err_amplitude,err_rise_time,err_temperature,std_flux_g,std_flux_r,std_snr_g,std_snr_r,data_origin
ZTF20abxpoxd,1365467486215015010,SN Ic,60,8445.820473299174,2459101.8858129513,1.91255333272608,6.334484850408006,3964.9631983936965,0.8021993871541764,0.6578102908330576,0.0756692667022161,0.3551307021192487,52.30488718507445,0.0794987386982727,0.3031042404986232,3.4020210895292022,6.881032439390619,tns
ZTF20abxyaqc,1357398364615015010,SN Ia,13,6516.889763647771,2458950.211048127,1.2180791820365948,7.579885515273602,7060.889056203173,7.4320092939830635,245.51605613546923,0.031509439613715114,173.2447653777263,347.8624185201188,0.19739866456085867,0.1006634437915561,3.1195528128124974,3.7810881757439314,tns
ZTF20abyiohf,1364358666215015005,SN Ia,26,3713.300805851897,2459095.208587866,1.4197603062462012,2.4428091739052076,8713.593428592525,4.07009319127766,0.4808370055075956,0.050597923974344865,0.29728314509884973,410.34817719022067,0.22173229722951474,0.13146494453580285,3.1889787577425586,2.367315306902247,tns
ZTF20abyjoxb,1364370962415015000,SN Ia,32,3533.783175224224,2459097.9249934317,1.3184752684249172,2.3509908786204616,8285.37210447657,2.0274720295561326,0.4304305019866088,0.040822870557748026,0.40722302952151,317.4019813825148,0.1690335337225668,0.16649771469987204,4.0840489095924655,4.33117713491134,tns
ZTF20abyjpxx,1363363062315015037,SN Ia,26,2809.5688485330375,2459097.3539867895,1.5797442759048925,2.6190049976885734,8616.597890018867,0.7408602145007509,0.49075597026148443,0.08416484970239368,0.6181168779089323,463.9339093532212,0.2343187937896992,0.17506255097603382,3.056734898087894,3.5883326583362725,tns
ZTF20abykfsr,1365461095915015012,SN II,24,3788.96158939944,2459096.441657527,1.3189772588322075,1.4372024476587668,5953.880944770204,0.7339312395368798,0.5802540229700818,0.025123088923447015,0.771873268414792,190.5370436946573,0.0833003924575878,0.15084859502387524,2.282037587042594,3.627619823575274,tns
ZTF20abylbuf,1364475336015015025,SN Ia,25,11976.235090203605,2459100.38728597,1.7257657938341977,2.339873005936726,8937.80336596448,1.4597137379638947,0.32216801331293293,0.05548506327994536,0.1979057922477669,264.40380584263585,0.2857192962786954,0.2103855881575956,6.799823440028556,6.537888927900058,tns
ZTF20abypkpz,1360279975915015007,SN Ia,7,4442.576220908145,2459108.3651634743,1.63159365890368,0.03897599605995651,8462.066072564276,18.157594069146366,245.8761680300125,0.13085122502865063,126.19522142070528,810.4703626957735,0.2907796882533709,0.28134885709457463,2.892364181092082,3.6309277347820785,tns
ZTF20abyppuk,1364273244215015016,SN Ia,17,4602.991375116944,2459100.856089516,2.003314808400193,2.3893749351351516,10440.361897054063,0.5981071658884013,0.49362471378056183,0.16377129556233672,0.48442806219060985,653.2665810571098,0.2420934905942601,0.24808876125298532,4.095573767693766,4.315778971202335,tns
ZTF20abyptpc,1365222890615015000,SN Ia,24,146473.83088917678,2459104.2554645785,1.7945826243875198,2.016784307916347,9637.474562876954,3.1356611451986054,0.08755060753240627,0.03440318944893238,0.03643356726024262,173.6267947524275,0.09181241510412094,0.31068925238214173,8.826245882704082,5.818578436363829,tns
