id,type,MJD,FLT,FLUXCAL,FLUXCALERR
ZTF19accmaxo,TDE,2458677.8460417,g,-38.54008088272,29.952019
ZTF19accmaxo,TDE,2458677.8516319,g,-47.99837079316,33.199306
ZTF19accmaxo,TDE,2458677.9576736,g,26.01186146151,17.647341
ZTF19accmaxo,TDE,2458678.8183449,g,5.35789805777,37.843048
ZTF19accmaxo,TDE,2458678.8192477,g,-38.25195470493,38.177795
ZTF19accmaxo,TDE,2458678.9300116,g,1.10828078098,32.99651
ZTF19accmaxo,TDE,2458679.8009144,g,-8.17461468864,46.483612
ZTF19accmaxo,TDE,2458679.8018056,g,-18.65309980461,45.398247
ZTF19accmaxo,TDE,2458679.820162,g,37.85834698322,43.544739
ZTF19accmaxo,TDE,2458680.7171412,g,6.93715101969,51.855553
ZTF19accmaxo,TDE,2458681.7192708,g,14.00610632387,58.252323
ZTF19accmaxo,TDE,2458682.7208565,g,-21.85044213142,36.543598
ZTF19accmaxo,TDE,2458683.7815856,g,-13.00858853556,38.99638
ZTF19accmaxo,TDE,2458684.7716435,g,15.41736786292,42.574162
ZTF19accmaxo,TDE,2458685.8701505,g,-25.83335568552,33.448177
ZTF19accmaxo,TDE,2458688.8085764,g,31.71584948473,19.959215
ZTF19accmaxo,TDE,2458688.8094792,g,22.53655491379,18.05422
ZTF19accmaxo,TDE,2458688.8329514,g,61.45270461352,22.423244
ZTF19accmaxo,TDE,2458690.7842361,g,43.19148201337,15.447239
ZTF19accmaxo,TDE,2458690.8120949,g,-6.1788545422,15.284107
ZTF19accmaxo,TDE,2458691.8036806,g,-9.63012802594,16.950132
ZTF19accmaxo,TDE,2458691.8181829,g,-17.09378240141,15.403888
ZTF19accmaxo,TDE,2458693.7658565,g,1.86326275608,13.890635
ZTF19accmaxo,TDE,2458693.777419,g,2.29736817732,18.555294
ZTF19accmaxo,TDE,2458693.7783218,g,12.1890802918,17.090897
ZTF19accmaxo,TDE,2458693.8027662,g,-7.0523387427,18.391453
ZTF19accmaxo,TDE,2458694.8199306,g,7.68376987688,16.218245
ZTF19accmaxo,TDE,2458695.8124769,g,1.98643423166,16.95709
ZTF19accmaxo,TDE,2458696.7673148,g,7.29445473692,15.92779
ZTF19accmaxo,TDE,2458696.81375,g,16.26413018017,16.835361
ZTF19accmaxo,TDE,2458697.6912153,g,-22.09740447291,15.438392
ZTF19accmaxo,TDE,2458697.8329977,g,24.69354263282,16.35887
ZTF19accmaxo,TDE,2458698.8158681,g,0.22495196001,26.921473
ZTF19accmaxo,TDE,2458699.6719907,g,-9.48355456332,27.33293
ZTF19accmaxo,TDE,2458699.6933333,g,-26.19734684058,20.924021
ZTF19accmaxo,TDE,2458699.8159606,g,-3.25347491258,25.773928
ZTF19accmaxo,TDE,2458700.7649421,g,-1.88998733624,16.353077
ZTF19accmaxo,TDE,2458700.8125116,g,1.08551256779,16.227556
ZTF19accmaxo,TDE,2458701.8160995,g,12.0740570803,16.190166
ZTF19accmaxo,TDE,2458701.8749421,g,-1.69861729955,17.66194
ZTF19accmaxo,TDE,2458702.8152662,g,-5.22255812427,15.915132
ZTF19accmaxo,TDE,2458703.815706,g,11.40724338589,15.456237
ZTF19accmaxo,TDE,2458703.8748495,g,-20.4980981872,17.791842
ZTF19accmaxo,TDE,2458704.8111806,g,16.51550286848,25.338406
ZTF19accmaxo,TDE,2458704.8327199,g,-13.21164428328,28.589285
ZTF19accmaxo,TDE,2458704.8867593,g,15.27745397006,28.636017
ZTF19accmaxo,TDE,2458705.7299769,g,78.76144422648,33.181976
ZTF19accmaxo,TDE,2458705.9118287,g,65.81562267529,23.376438
ZTF19accmaxo,TDE,2458706.6828009,g,10.17527332261,34.986382
ZTF19accmaxo,TDE,2458706.7327431,g,41.54191701187,31.325708
ZTF19accmaxo,TDE,2458707.7296412,g,19.26426905396,44.702675
ZTF19accmaxo,TDE,2458707.9044213,g,53.92296335747,41.837978
ZTF19accmaxo,TDE,2458708.6879167,g,12.59552710305,41.283886
ZTF19accmaxo,TDE,2458708.7307639,g,-21.03164317499,43.785431
ZTF19accmaxo,TDE,2458708.8431597,g,-26.7738616954,51.410572
ZTF19accmaxo,TDE,2458709.6573843,g,-9.29216654723,43.462929
ZTF19accmaxo,TDE,2458709.6821991,g,14.95160071828,44.098412
ZTF19accmaxo,TDE,2458709.7303935,g,80.03194414396,42.62429
ZTF19accmaxo,TDE,2458710.6551273,g,-7.82964753672,46.538731
ZTF19accmaxo,TDE,2458710.7017824,g,-32.88699523781,60.789383
ZTF19accmaxo,TDE,2458710.7248611,g,-24.06375391683,56.44302
ZTF19accmaxo,TDE,2458711.6669097,g,66.14510327102,40.718647
ZTF19accmaxo,TDE,2458711.701169,g,-42.84429260761,65.637062
ZTF19accmaxo,TDE,2458712.6629398,g,29.91541574195,25.785957
ZTF19accmaxo,TDE,2458712.6862037,g,-25.7146143341,35.060238
ZTF19accmaxo,TDE,2458712.7001505,g,65.47732318386,36.187622
ZTF19accmaxo,TDE,2458713.6603241,g,0.25242718012,32.133224
ZTF19accmaxo,TDE,2458713.7099537,g,-3.20387604077,60.349892
ZTF19accmaxo,TDE,2458714.6665972,g,-17.29141736003,16.936338
ZTF19accmaxo,TDE,2458714.7017477,g,-35.01536874174,30.249458
ZTF19accmaxo,TDE,2458714.7290509,g,-29.68983989676,29.657375
ZTF19accmaxo,TDE,2458715.7869792,g,-5.3995554286,27.852396
ZTF19accmaxo,TDE,2458716.6617245,g,-32.6015785556,17.205313
ZTF19accmaxo,TDE,2458716.6743866,g,-43.18643429682,20.426079
ZTF19accmaxo,TDE,2458716.8073958,g,14.79751546234,30.343515
ZTF19accmaxo,TDE,2458717.7873264,g,-4.4212962746,29.39897
ZTF19accmaxo,TDE,2458718.6864815,g,2.26926907203,17.271709
ZTF19accmaxo,TDE,2458718.8082639,g,-57.58381191937,26.9177
ZTF19accmaxo,TDE,2458719.749537,g,20.47306546858,26.842976
ZTF19accmaxo,TDE,2458719.7879167,g,31.27209092363,24.571911
ZTF19accmaxo,TDE,2458719.8112384,g,-7.87930663952,36.125324
ZTF19accmaxo,TDE,2458720.6671181,g,-6.32212518904,17.049768
ZTF19accmaxo,TDE,2458720.6834606,g,21.52086085105,15.860417
ZTF19accmaxo,TDE,2458720.8072917,g,-2.93333911,19.117947
ZTF19accmaxo,TDE,2458721.6665046,g,34.57960472085,25.787682
ZTF19accmaxo,TDE,2458721.7480093,g,-24.25457737976,22.782022
ZTF19accmaxo,TDE,2458721.7876389,g,-57.85086444242,31.991583
ZTF19accmaxo,TDE,2458722.7868171,g,21.73173494086,18.500647
ZTF19accmaxo,TDE,2458723.6625347,g,-32.73714862542,18.82176
ZTF19accmaxo,TDE,2458723.6799884,g,39.87581635619,18.951876
ZTF19accmaxo,TDE,2458723.7693519,g,34.46197629429,16.050982
ZTF19accmaxo,TDE,2458723.8093519,g,23.65572941323,17.77796
ZTF19accmaxo,TDE,2458724.6794792,g,-16.90566573715,18.045338
ZTF19accmaxo,TDE,2458724.7671181,g,-24.79665359285,18.666243
ZTF19accmaxo,TDE,2458724.809375,g,23.4279313142,19.827942
ZTF19accmaxo,TDE,2458725.6825231,g,-11.24938335492,25.493864
ZTF19accmaxo,TDE,2458725.6997454,g,21.56006403378,18.835775
ZTF19accmaxo,TDE,2458725.7855787,g,29.11227774189,16.407248
ZTF19accmaxo,TDE,2458726.7869676,g,-2.9399555292,23.530249
ZTF19accmaxo,TDE,2458727.6659144,g,6.73005709873,16.144423
ZTF19accmaxo,TDE,2458727.675787,g,29.31654080632,18.428116
ZTF19accmaxo,TDE,2458727.8089236,g,2.69233064682,22.816317
ZTF19accmaxo,TDE,2458728.6789931,g,-50.29159741569,23.267778
ZTF19accmaxo,TDE,2458729.6723958,g,22.72216614866,21.074535
ZTF19accmaxo,TDE,2458730.7856713,g,22.12947163178,27.80411
ZTF19accmaxo,TDE,2458731.6825231,g,52.55098051463,30.271191
ZTF19accmaxo,TDE,2458732.6535417,g,24.27775911915,24.454912
ZTF19accmaxo,TDE,2458732.6811343,g,20.56860979812,24.174109
ZTF19accmaxo,TDE,2458732.7002778,g,-19.69667452293,47.349461
ZTF19accmaxo,TDE,2458732.7839468,g,19.1855120902,18.988848
ZTF19accmaxo,TDE,2458733.6930671,g,-2.84655344517,27.083401
ZTF19accmaxo,TDE,2458733.7832639,g,7.59740762692,30.542294
ZTF19accmaxo,TDE,2458733.8068866,g,-23.28647568779,25.468304
ZTF19accmaxo,TDE,2458733.8327662,g,-3.94069342805,28.93008
ZTF19accmaxo,TDE,2458734.6965741,g,24.48551288409,35.482567
ZTF19accmaxo,TDE,2458734.7262384,g,68.2386282029,37.717747
ZTF19accmaxo,TDE,2458734.7372685,g,67.47532805839,32.390255
ZTF19accmaxo,TDE,2458734.7845139,g,62.46094621496,46.02861
ZTF19accmaxo,TDE,2458735.6442477,g,11.50765743592,35.631023
ZTF19accmaxo,TDE,2458735.7831019,g,-3.75792114044,45.809597
ZTF19accmaxo,TDE,2458736.7926852,g,52.60115742415,49.481178
ZTF19accmaxo,TDE,2458737.6454051,g,62.06025281171,42.19685
ZTF19accmaxo,TDE,2458737.6604051,g,37.44585010387,39.210148
ZTF19accmaxo,TDE,2458737.8055903,g,-40.90024391248,65.545761
ZTF19accmaxo,TDE,2458737.8713889,g,11.30234797041,76.07122
ZTF19accmaxo,TDE,2458738.6424884,g,51.6604707213,47.109119
ZTF19accmaxo,TDE,2458738.6433912,g,54.5841189347,49.220146
ZTF19accmaxo,TDE,2458739.6367245,g,76.45714049561,46.846836
ZTF19accmaxo,TDE,2458740.6320139,g,-16.01109439736,59.339382
ZTF19accmaxo,TDE,2458741.639919,g,10.87495515816,37.282867
ZTF19accmaxo,TDE,2458741.6408218,g,35.07072461743,33.209305
ZTF19accmaxo,TDE,2458742.6346875,g,30.35900259978,31.51927
ZTF19accmaxo,TDE,2458743.6315625,g,55.43518821722,19.615572
ZTF19accmaxo,TDE,2458745.642581,g,59.91171541068,18.193026
ZTF19accmaxo,TDE,2458745.6434838,g,18.70119020476,18.308966
ZTF19accmaxo,TDE,2458746.6441204,g,66.4255855069,21.222372
ZTF19accmaxo,TDE,2458747.6343634,g,87.20808723712,18.972395
ZTF19accmaxo,TDE,2458747.784294,g,17.4783231117,32.803638
ZTF19accmaxo,TDE,2458747.8051273,g,111.94759420604,34.80769
ZTF19accmaxo,TDE,2458749.6418634,g,23.83014307778,18.005575
ZTF19accmaxo,TDE,2458751.7603009,g,45.14677142938,26.636011
ZTF19accmaxo,TDE,2458754.7602431,g,76.67178756251,26.91124
ZTF19accmaxo,TDE,2458754.7657407,g,102.45176420737,25.351507
ZTF19accmaxo,TDE,2458754.7794329,g,101.16799998754,27.012207
ZTF19accmaxo,TDE,2458757.7074537,g,178.72501949051,21.120823
ZTF19accmaxo,TDE,2458758.6404051,g,232.58428992451,22.115149
ZTF19accmaxo,TDE,2458759.7557755,g,174.90073368776,35.810081
ZTF19accmaxo,TDE,2458760.635625,g,194.89894791985,22.549913
ZTF19accmaxo,TDE,2458761.7576852,g,217.73243801846,27.258081
ZTF19accmaxo,TDE,2458761.7762153,g,192.04337151279,29.352291
ZTF19accmaxo,TDE,2458762.7541898,g,244.54524399323,36.923744
ZTF19accmaxo,TDE,2458763.6327778,g,267.95629624671,35.167244
ZTF19accmaxo,TDE,2458763.7087037,g,321.92793882968,33.710251
ZTF19accmaxo,TDE,2458764.7046412,g,297.39147322496,39.563431
ZTF19accmaxo,TDE,2458764.7482755,g,260.08183145961,43.724667
ZTF19accmaxo,TDE,2458764.7566435,g,278.92055868055,41.722828
ZTF19accmaxo,TDE,2458765.7466551,g,362.46123037992,48.684883
ZTF19accmaxo,TDE,2458765.7570486,g,339.56646648611,49.741634
ZTF19accmaxo,TDE,2458765.7741319,g,305.52914384248,48.424839
ZTF19accmaxo,TDE,2458766.696794,g,408.48513133315,49.662373
ZTF19accmaxo,TDE,2458766.744213,g,294.59988730044,55.431335
ZTF19accmaxo,TDE,2458766.7524769,g,384.55803883572,57.758213
ZTF19accmaxo,TDE,2458767.7187847,g,254.92825489932,126.752182
ZTF19accmaxo,TDE,2458768.743669,g,530.57665896966,73.045372
ZTF19accmaxo,TDE,2458768.7568056,g,333.30772227795,76.547226
ZTF19accmaxo,TDE,2458769.7004051,g,378.98608703125,58.181889
ZTF19accmaxo,TDE,2458769.7452083,g,348.2199579989,81.556564
ZTF19accmaxo,TDE,2458769.7558681,g,369.74426460196,80.263763
ZTF19accmaxo,TDE,2458770.6185069,g,411.43136526883,55.079628
ZTF19accmaxo,TDE,2458770.6852546,g,408.94910143676,72.17099
ZTF19accmaxo,TDE,2458771.6168403,g,404.14358448519,44.828201
ZTF19accmaxo,TDE,2458771.6981481,g,429.1908511367,62.318222
ZTF19accmaxo,TDE,2458773.6191088,g,152.92197617442,35.823345
ZTF19accmaxo,TDE,2458776.6163889,g,457.52824101078,24.125973
ZTF19accmaxo,TDE,2458779.6154282,g,491.1238700274,22.996159
ZTF19accmaxo,TDE,2458785.6200463,g,531.71732604386,26.178034
ZTF19accmaxo,TDE,2458788.6174074,g,442.54064373576,32.114731
ZTF19accmaxo,TDE,2458791.6302431,g,480.2392221747,32.229092
ZTF19accmaxo,TDE,2458794.6321875,g,557.85126853034,43.870975
ZTF19accmaxo,TDE,2458197.9337963,r,-12.97636945076,36.410469
ZTF19accmaxo,TDE,2458197.9432176,r,-35.94642388001,34.17495
ZTF19accmaxo,TDE,2458198.9238194,r,0.10836993453,28.248058
ZTF19accmaxo,TDE,2458198.9437037,r,-9.89876183722,26.824953
ZTF19accmaxo,TDE,2458198.9727662,r,40.31141946145,25.223566
ZTF19accmaxo,TDE,2458198.9890394,r,32.63731531001,25.860123
ZTF19accmaxo,TDE,2458199.0061574,r,-19.35085514745,21.881317
ZTF19accmaxo,TDE,2458199.0150694,r,-40.47081403421,24.043156
ZTF19accmaxo,TDE,2458199.0317245,r,42.46523201844,25.007963
ZTF19accmaxo,TDE,2458199.033588,r,-43.50636693218,28.417048
ZTF19accmaxo,TDE,2458216.8891204,r,-30.11152424951,35.568485
ZTF19accmaxo,TDE,2458217.001794,r,-54.56300123043,52.319778
ZTF19accmaxo,TDE,2458217.0186227,r,39.48355619051,55.667007
ZTF19accmaxo,TDE,2458218.9205787,r,3.46293941743,24.027939
ZTF19accmaxo,TDE,2458219.929537,r,-24.46796858557,30.01932
ZTF19accmaxo,TDE,2458219.9846296,r,32.19807407316,36.544502
ZTF19accmaxo,TDE,2458220.0042708,r,24.32591154823,45.095894
ZTF19accmaxo,TDE,2458224.9424421,r,47.12743517261,26.938837
ZTF19accmaxo,TDE,2458231.799375,r,-23.06598082104,40.756187
ZTF19accmaxo,TDE,2458232.8749537,r,23.05293227149,28.629221
ZTF19accmaxo,TDE,2458232.905787,r,-74.62820670692,33.421978
ZTF19accmaxo,TDE,2458244.9685069,r,98.15836529364,45.382114
ZTF19accmaxo,TDE,2458247.9090972,r,28.68531643524,24.84959
ZTF19accmaxo,TDE,2458247.9294213,r,-11.71396745504,27.077965
ZTF19accmaxo,TDE,2458247.9303356,r,13.47711461913,28.736019
ZTF19accmaxo,TDE,2458247.9484606,r,79.98133482987,27.948515
ZTF19accmaxo,TDE,2458249.9033681,r,17.40349914169,42.149029
ZTF19accmaxo,TDE,2458249.9289815,r,9.60311128053,47.241581
ZTF19accmaxo,TDE,2458249.951088,r,-19.34567887819,45.721832
ZTF19accmaxo,TDE,2458252.8833565,r,16.29669267151,22.03941
ZTF19accmaxo,TDE,2458252.9106944,r,11.27527279195,18.768063
ZTF19accmaxo,TDE,2458252.9116088,r,43.04676222689,21.009401
ZTF19accmaxo,TDE,2458252.9906944,r,22.59742507146,36.232498
ZTF19accmaxo,TDE,2458254.9728009,r,18.29239708181,26.656672
ZTF19accmaxo,TDE,2458255.9472801,r,32.47512673849,17.937857
ZTF19accmaxo,TDE,2458255.9481944,r,13.58559782388,22.996084
ZTF19accmaxo,TDE,2458255.9737847,r,37.3151389669,21.964291
ZTF19accmaxo,TDE,2458256.9310764,r,-18.74593194166,21.305965
ZTF19accmaxo,TDE,2458256.9483681,r,38.09641221862,20.167521
ZTF19accmaxo,TDE,2458256.973669,r,21.35514831713,19.524235
ZTF19accmaxo,TDE,2458257.845706,r,21.93938442528,28.573778
ZTF19accmaxo,TDE,2458257.8922685,r,6.13831638902,23.812729
ZTF19accmaxo,TDE,2458257.9102546,r,-46.07074448199,20.5028
ZTF19accmaxo,TDE,2458257.9280671,r,15.68627316314,23.088707
ZTF19accmaxo,TDE,2458257.9769792,r,-11.83938365871,24.766035
ZTF19accmaxo,TDE,2458259.9508565,r,40.49278845689,30.617126
ZTF19accmaxo,TDE,2458263.8836343,r,25.06369263135,52.498112
ZTF19accmaxo,TDE,2458263.9123843,r,-11.43861653992,46.79232
ZTF19accmaxo,TDE,2458263.9328819,r,46.50682134444,40.455372
ZTF19accmaxo,TDE,2458266.8499537,r,-10.03791610043,42.875908
ZTF19accmaxo,TDE,2458266.8533912,r,13.70184992737,40.43697
ZTF19accmaxo,TDE,2458266.8700463,r,28.97931738198,41.036972
ZTF19accmaxo,TDE,2458266.8938194,r,50.23690318192,51.421967
ZTF19accmaxo,TDE,2458267.8687037,r,107.81592808604,134.107971
ZTF19accmaxo,TDE,2458267.8835417,r,-49.70401444223,106.005379
ZTF19accmaxo,TDE,2458268.9010995,r,-5.09283765224,35.047672
ZTF19accmaxo,TDE,2458268.9287847,r,2.55738176527,44.910942
ZTF19accmaxo,TDE,2458268.9582639,r,10.08320351212,42.418354
ZTF19accmaxo,TDE,2458269.8747801,r,-128.17371773255,64.087669
ZTF19accmaxo,TDE,2458269.8830324,r,-7.15837854699,40.544243
ZTF19accmaxo,TDE,2458269.8839931,r,28.20218478608,38.248558
ZTF19accmaxo,TDE,2458269.9075694,r,6.4618413085,40.242382
ZTF19accmaxo,TDE,2458270.8603588,r,36.5163591734,48.190887
ZTF19accmaxo,TDE,2458270.8795139,r,3.2339726574,47.841793
ZTF19accmaxo,TDE,2458270.8988773,r,-23.68419529828,45.946686
ZTF19accmaxo,TDE,2458272.9520949,r,30.11532329673,31.919003
ZTF19accmaxo,TDE,2458274.8003009,r,58.20690151092,24.290495
ZTF19accmaxo,TDE,2458274.8280324,r,-4.2691905506,23.766832
ZTF19accmaxo,TDE,2458274.8412269,r,76.05441092531,25.237316
ZTF19accmaxo,TDE,2458275.8745139,r,73.87024914112,26.223063
ZTF19accmaxo,TDE,2458275.8936343,r,6.15239156231,26.020144
ZTF19accmaxo,TDE,2458275.8945486,r,37.42808286079,22.593464
ZTF19accmaxo,TDE,2458275.9134028,r,47.95107328455,21.860277
ZTF19accmaxo,TDE,2458276.827581,r,6.24212674771,23.806173
ZTF19accmaxo,TDE,2458276.928287,r,36.81661874928,26.528524
ZTF19accmaxo,TDE,2458276.9572338,r,30.00096981788,26.268036
ZTF19accmaxo,TDE,2458277.8901042,r,-4.15229118871,20.452633
ZTF19accmaxo,TDE,2458277.9037269,r,26.50246175343,20.310701
ZTF19accmaxo,TDE,2458277.9354861,r,95.07942450759,28.766193
ZTF19accmaxo,TDE,2458278.8011458,r,11.64434582442,23.020763
ZTF19accmaxo,TDE,2458278.8213773,r,52.90633077005,22.919258
ZTF19accmaxo,TDE,2458278.829456,r,-9.37096486361,18.654951
ZTF19accmaxo,TDE,2458278.9557639,r,12.74581600868,21.680147
ZTF19accmaxo,TDE,2458279.8937384,r,6.20024283644,27.769606
ZTF19accmaxo,TDE,2458279.9117361,r,-6.88095550602,28.534456
ZTF19accmaxo,TDE,2458280.8291551,r,-5.27044355926,19.851562
ZTF19accmaxo,TDE,2458280.8464005,r,-5.74310400586,19.470186
ZTF19accmaxo,TDE,2458280.8662037,r,-3.3912654383,19.729893
ZTF19accmaxo,TDE,2458281.8366667,r,25.94651713015,19.549454
ZTF19accmaxo,TDE,2458281.8632292,r,85.78195853221,19.417265
ZTF19accmaxo,TDE,2458281.8641435,r,55.20706109517,18.55331
ZTF19accmaxo,TDE,2458282.8281944,r,34.53142981752,21.7843
ZTF19accmaxo,TDE,2458282.8500116,r,44.00741864932,22.41258
ZTF19accmaxo,TDE,2458282.946713,r,27.08236302824,24.17116
ZTF19accmaxo,TDE,2458283.8521875,r,61.42896731067,21.009613
ZTF19accmaxo,TDE,2458283.8608218,r,72.03838650817,21.031616
ZTF19accmaxo,TDE,2458283.8940856,r,44.57357467283,24.713799
ZTF19accmaxo,TDE,2458284.8087616,r,7.32147417924,38.296814
ZTF19accmaxo,TDE,2458284.8265741,r,42.74222625072,29.836922
ZTF19accmaxo,TDE,2458284.8444792,r,54.83629170631,27.975943
ZTF19accmaxo,TDE,2458284.8453935,r,66.81812345431,24.778553
ZTF19accmaxo,TDE,2458285.8154282,r,21.06438815724,19.75766
ZTF19accmaxo,TDE,2458285.8853125,r,-31.25328806711,17.498625
ZTF19accmaxo,TDE,2458285.9159491,r,14.6801081824,19.744129
ZTF19accmaxo,TDE,2458286.8096759,r,45.46871056578,25.789877
ZTF19accmaxo,TDE,2458286.8317708,r,10.85070454344,25.597961
ZTF19accmaxo,TDE,2458287.8286921,r,12.94741812191,23.147903
ZTF19accmaxo,TDE,2458287.9548032,r,5.35918448384,21.645088
ZTF19accmaxo,TDE,2458287.9557639,r,-3.76454654934,20.260834
ZTF19accmaxo,TDE,2458288.8112731,r,-15.98439049351,18.771721
ZTF19accmaxo,TDE,2458288.826169,r,27.10402191245,21.710712
ZTF19accmaxo,TDE,2458288.949375,r,51.7831261881,31.726625
ZTF19accmaxo,TDE,2458289.8313889,r,14.57901720796,26.605324
ZTF19accmaxo,TDE,2458289.9463773,r,30.22259199301,25.713522
ZTF19accmaxo,TDE,2458290.852662,r,40.7064133949,20.347443
ZTF19accmaxo,TDE,2458290.8597569,r,44.20493853978,18.975733
ZTF19accmaxo,TDE,2458290.8913889,r,35.12933476452,21.742773
ZTF19accmaxo,TDE,2458290.8923032,r,35.17603535705,21.114204
ZTF19accmaxo,TDE,2458291.7883565,r,7.6655441591,27.759945
ZTF19accmaxo,TDE,2458291.8105671,r,7.85734660036,30.702242
ZTF19accmaxo,TDE,2458291.8228819,r,12.59234834513,34.614357
ZTF19accmaxo,TDE,2458292.7756366,r,43.44363770455,30.161163
ZTF19accmaxo,TDE,2458292.8077546,r,32.79943915569,25.211346
ZTF19accmaxo,TDE,2458292.8244329,r,49.69567110166,26.584078
ZTF19accmaxo,TDE,2458293.7762153,r,61.44923458932,35.620594
ZTF19accmaxo,TDE,2458293.8015162,r,59.87313611313,39.173168
ZTF19accmaxo,TDE,2458293.8295602,r,26.13155032731,36.162308
ZTF19accmaxo,TDE,2458293.8304745,r,25.35688540406,32.15736
ZTF19accmaxo,TDE,2458294.7898843,r,28.49767712405,36.327816
ZTF19accmaxo,TDE,2458294.7954398,r,82.86798773086,39.602749
ZTF19accmaxo,TDE,2458294.8261343,r,56.63299382462,31.607843
ZTF19accmaxo,TDE,2458295.7903819,r,34.05584142563,38.497932
ZTF19accmaxo,TDE,2458295.8018403,r,20.50566301975,36.441322
ZTF19accmaxo,TDE,2458295.9547454,r,-0.8424157973,80.582085
ZTF19accmaxo,TDE,2458295.9763889,r,114.30147882932,80.966942
ZTF19accmaxo,TDE,2458296.7509375,r,158.10293356297,156.61235
ZTF19accmaxo,TDE,2458296.7914931,r,-41.94561746977,43.268383
ZTF19accmaxo,TDE,2458296.8285648,r,57.10899124786,47.327984
ZTF19accmaxo,TDE,2458296.8294792,r,70.41370859215,44.680523
ZTF19accmaxo,TDE,2458297.8264236,r,57.07457418141,57.128674
ZTF19accmaxo,TDE,2458297.8409259,r,26.171443919,53.869553
ZTF19accmaxo,TDE,2458297.9126968,r,-5.238477984,54.230518
ZTF19accmaxo,TDE,2458298.8022338,r,-6.9768881906,50.523075
ZTF19accmaxo,TDE,2458298.8228588,r,-19.74193766243,57.826084
ZTF19accmaxo,TDE,2458299.8675116,r,27.87553234997,54.942677
ZTF19accmaxo,TDE,2458299.8897222,r,26.50779444347,52.326866
ZTF19accmaxo,TDE,2458299.9014236,r,-23.98420226359,55.792194
ZTF19accmaxo,TDE,2458300.83875,r,2.06641109771,37.124969
ZTF19accmaxo,TDE,2458300.8620139,r,25.84771403436,35.8326
ZTF19accmaxo,TDE,2458300.8809954,r,46.29357037795,34.534142
ZTF19accmaxo,TDE,2458301.8430093,r,-58.36603448341,29.396742
ZTF19accmaxo,TDE,2458301.8728588,r,38.02117292447,38.647766
ZTF19accmaxo,TDE,2458301.8850926,r,37.1117919529,36.451099
ZTF19accmaxo,TDE,2458302.832338,r,7.58571742104,47.306244
ZTF19accmaxo,TDE,2458302.8332407,r,-37.63135795719,41.541935
ZTF19accmaxo,TDE,2458302.847662,r,-12.72607193057,48.286407
ZTF19accmaxo,TDE,2458302.8629977,r,43.98422252641,51.220482
ZTF19accmaxo,TDE,2458303.8297338,r,-23.12345556902,20.965284
ZTF19accmaxo,TDE,2458303.8411806,r,38.10158668994,21.365461
ZTF19accmaxo,TDE,2458304.8199074,r,-20.27683649904,19.523996
ZTF19accmaxo,TDE,2458304.8426852,r,16.23571194053,18.494722
ZTF19accmaxo,TDE,2458304.8672222,r,24.74113949844,20.142544
ZTF19accmaxo,TDE,2458305.8462963,r,-16.8144517461,26.239872
ZTF19accmaxo,TDE,2458305.8624421,r,7.03844246444,31.415279
ZTF19accmaxo,TDE,2458305.8894444,r,28.95337130984,27.319014
ZTF19accmaxo,TDE,2458305.8904051,r,-32.60484631155,25.577793
ZTF19accmaxo,TDE,2458307.8714468,r,35.81167277186,21.506294
ZTF19accmaxo,TDE,2458307.8893171,r,59.88148304958,20.521105
ZTF19accmaxo,TDE,2458307.9159722,r,74.24385747724,21.739056
ZTF19accmaxo,TDE,2458308.8228472,r,16.85248806577,24.802105
ZTF19accmaxo,TDE,2458308.8515162,r,0.18332425519,22.921108
ZTF19accmaxo,TDE,2458308.8693287,r,59.12528836395,29.585749
ZTF19accmaxo,TDE,2458308.8702315,r,-8.08593309608,26.89535
ZTF19accmaxo,TDE,2458311.8881597,r,21.64896677296,18.059338
ZTF19accmaxo,TDE,2458312.7488426,r,37.38823781348,19.47286
ZTF19accmaxo,TDE,2458312.9072222,r,72.54710913632,20.79632
ZTF19accmaxo,TDE,2458312.9338889,r,25.14488130896,18.73114
ZTF19accmaxo,TDE,2458313.7158912,r,18.58397979925,22.936274
ZTF19accmaxo,TDE,2458313.8874769,r,60.35931437162,18.09063
ZTF19accmaxo,TDE,2458314.7219329,r,32.86025357722,22.083218
ZTF19accmaxo,TDE,2458314.9088194,r,34.1178802443,24.764458
ZTF19accmaxo,TDE,2458314.9097801,r,10.23376840154,23.197479
ZTF19accmaxo,TDE,2458314.927419,r,25.94515788751,22.263559
ZTF19accmaxo,TDE,2458315.8284259,r,40.3632945253,20.258402
ZTF19accmaxo,TDE,2458315.8522106,r,10.28644175075,19.725927
ZTF19accmaxo,TDE,2458315.8703125,r,40.76039025061,21.027229
ZTF19accmaxo,TDE,2458316.7487037,r,13.84821392998,18.388
ZTF19accmaxo,TDE,2458316.7683681,r,41.64658948279,35.53981
ZTF19accmaxo,TDE,2458316.8418519,r,-26.55946544113,18.826441
ZTF19accmaxo,TDE,2458317.9106597,r,-17.89946988039,24.773487
ZTF19accmaxo,TDE,2458317.9116088,r,-12.05340684043,27.848724
ZTF19accmaxo,TDE,2458317.9250231,r,24.19041159807,23.745031
ZTF19accmaxo,TDE,2458318.8460995,r,52.20265301285,20.004028
ZTF19accmaxo,TDE,2458318.8728819,r,39.48451988635,19.895613
ZTF19accmaxo,TDE,2458319.7690046,r,9.40282346144,22.481285
ZTF19accmaxo,TDE,2458320.8683565,r,19.56371506199,19.11647
