objId,alertId,type,ref_time,amplitude,rise_time,temperature,r_chisq,data_origin
ZTF18acumddw,1118274120015015011,Other,2458845.725567261,1.006461971168699,5.210257487200385,5829.487360755338,30.50130345391735,tns
ZTF19acyjysk,1113403514115015008,SN IIn,2458840.861083847,1.663384315442679,5.808732815876244,8553.582491552323,0.3312441682437002,tns
ZTF20aadcdzj,1112573875715015005,SN Ia,2458852.174341954,1.9506748758144616,2.3947542732059173,10380.22633125283,0.4044766057601672,tns
ZTF20aabqisb,1112533023315015002,SN Ia,2458849.590606844,1.3643168403794843,3.7879120715631727,6487.498888906974,0.2640675024008933,tns
ZTF19adakmbh,1109112304015015019,SN II,2458837.121595033,2.34312707170565,0.9564263639836889,3506.666162968685,0.6723944377555883,tns
ZTF20aaffgwg,1113260552815015003,SN Ia,2458864.4174682363,1.5700019501415816,1.652301642818067,5253.716308375248,0.0355956716587332,tns
ZTF18aazndjw,1121095746115010025,CV,2458846.5931957546,1.4321999930738776,0.0104550725969013,11175.02281949408,7.69153820807236,tns
ZTF20aafckit,1118449340315015006,SN II,2458860.516494699,1.8570705975807984,0.6789502558375896,9505.16398871021,0.6178484649530487,tns
ZTF20aabqiiy,1118449340315015004,SN Ia,2458850.979830932,1.2504956412596693,0.0713008620559464,6688.423537884997,4.205494759271368,tns
ZTF20aabqdbo,1105364033415015000,SN Ia,2458853.8495944683,1.604004229793501,3.0281775316072403,7691.787259281132,2.746476600465805,tns
ZTF20aacwxut,1113341222215015036,SN Ia,2458837.6900722184,0.8349813044760848,0.4615057364031978,6021.453093284823,31.2397318017108,tns
ZTF20aadvunl,1113267172615015025,SN Ia,2458856.338582441,1.403275622863357,2.63593450575816,7351.051705244691,0.2724400679585466,tns
ZTF20aafgbrf,1123212125515015002,SN Ia,2458866.7155491994,1.4320240693634816,2.5967572607721534,6794.27720004759,0.3013931532373969,tns
ZTF20aaayaet,1113364032615015006,SN Ia,2458831.5815509423,0.8925041082684849,0.3120225125753674,6709.538520135669,14.84531811511921,tns
ZTF19acyogrm,1106153472015015008,SN Ic,2458834.64870871,1.595248846270199,1.5581346809477163,3835.937323508947,20.438524582422257,tns
ZTF20aaeuxqk,1113477482615015019,SN Ia,2458863.8176446874,1.818256807069016,2.630728413762568,7538.883951807509,0.7480756471037489,tns
ZTF19acyjviz,1113397630715015023,SN IIn,2458841.1855811467,1.844391171930096,4.319489132526531,9232.294544853305,0.0642380046430233,tns
ZTF20aagloch,1118238184615015004,SN Ia,2458879.6323833656,9.994043060794995,4.625523182131871,8881.02010394104,2.401293912692108,tns
ZTF18abtgnxs,1108126345015015020,AGN,2458838.1138189086,1.1827713428208009,0.7268694424049111,5515.4013006461255,1.1982934523287003,tns
ZTF18aaadtdc,1123173784015010001,AGN,2458856.021874215,1.3385131629229952,3.715897361617412,5198.07131453123,0.5053886561020432,tns
ZTF18aawwbqm,1113389222115015053,AGN,2458884.6002107454,9.995136130592169,53.039404139360826,16964.673501986716,0.5493206237121002,tns
ZTF20aacewxb,1118258212215015008,SN II,2458848.617448684,1.5858207206657529,4.224005480925307,8283.516022602396,0.3563153228487687,tns
ZTF20aaaxrad,1113214753115015004,SN Ia,2458850.378027796,1.5069607157937468,2.132493013384266,8614.728108359524,2.19850150643024,tns
ZTF18abbuvrd,1109118594415010006,CV,2458830.612108272,9.999975263032304,35.504098717614845,22925.29634478756,84.6106270898517,tns
ZTF18abtzdwo,1123128541915015008,Varstar,2458851.701249243,1.7311539174626729,1.1787867273486716,3932.468072678377,1.686891032897986,tns
ZTF19adcdrng,1113372491815015001,SN Ia,2458847.2106575784,2.2189796777602333,2.1515016579520587,12104.09978015678,1.6147549302558095,tns
ZTF19adcdtkw,1113397634515015003,SN Ia,2458848.4660840128,2.1462620643815176,2.089085700219275,11694.93381131464,0.9501516351112512,tns
ZTF20aaawmxq,1113408200215015006,SN Ia,2458852.8509461368,2.1930079204412074,2.7011902021958822,12279.87828779706,0.6011059753634269,tns
ZTF20aabcemq,1118185043015015014,SN IIn,2458851.359772926,1.3776811120666648,5.75276921045276,6536.564320336803,0.8010156687301192,tns
ZTF18accicwa,1118150484415010003,AGN,2458838.7789740334,1.3024744666981245,12.50551608722565,9379.271298227217,3.8482119189693513,tns
ZTF19adawpoh,1113421931915010032,SN Ia,2458835.0316925566,8.776059450490868,0.2043004333203006,25190.698913376247,1.8906375199176144,tns
ZTF20aaezizk,1113266673315015004,SN Ia,2458863.794093341,3.0946369983624056,5.708674367531049,10623.040966667766,0.2059597702935936,tns
ZTF20aafrihv,1118238635815015011,SN Ia,2458867.785189095,2.8415452827366945,2.500845588592022,12681.294952878752,0.220233543586283,tns
ZTF20aadtarr,1118249495015015013,SN IIn,2458859.440564674,2.265650508095551,4.222561592182853,10979.752825554637,0.1133101138682254,tns
ZTF20aabcnkx,1113204941015015001,SN Ia-91T-like,2458852.215653706,2.1435478118886997,3.58134066508814,10595.581988301969,0.3121810688729301,tns
ZTF20aaerqjd,1118432851815015003,SN Ia,2458859.913197305,3.398471674699538,2.498200819042547,15041.631189514896,0.5390769374257846,tns
ZTF20aadyukn,1118240135715015003,SN Ia,2458857.237063697,1.5380556898733266,3.006899880692884,4621.827632315198,0.8080534928065678,tns
ZTF20aaaweke,1118323393215015068,SN IIn,2458857.3124416727,2.5143089573690847,5.334925891423776,11954.5100218082,1.0397159960221216,tns
ZTF20aaavvlv,1118304125115015020,SN Ia,2458853.9162470438,1.7188686610836614,2.0083784081068403,10908.859087508974,2.3465624670587286,tns
ZTF20aadyyvk,1118454534415015007,SN IIn,2458862.790918746,2.1029246380925684,7.9975865392518575,8404.110579305878,0.3575074026514554,tns
ZTF20aabqihu,1118449342815015002,TDE,2458852.296576964,1.9362088627253349,5.015692382016894,9979.624765995382,2.6128604244084723,tns
ZTF20aahapgw,1123126134315015066,SN IIn,2458872.20148388,2.2627476238016704,6.75348847283278,8123.297242484055,0.0771432811086891,tns
ZTF17aaaobyl,1118200623915015007,CV,2458868.754967632,1.4867891765425982,0.5887505410202715,7395.275478754154,29.56325278241689,tns
ZTF20aaghpdc,1118452655515015016,SN Ia,2458867.162847897,2.7791298709155554,3.764026886053412,11482.51258958821,0.2392908190163346,tns
ZTF20aabrydh,1119089000315015006,SN Ia,2458850.115032551,1.8374881281912512,2.6297262561798083,10244.326394405763,3.0249245181456,tns
ZTF20aafjjqj,1118213701215015002,SN Ia,2458866.6060691355,2.076474189044081,2.940697429518349,9044.32445642551,0.0615844766504719,tns
ZTF19adbpulv,1109134800515015011,SN Ia,2458848.809300051,1.5735428521329955,2.372780763627838,4365.985361197142,0.7978452948060136,tns
ZTF18aahmhxu,1101521243515010013,SLSN-II,2458813.269136899,1.381770112998412,1.3187586004383312,7938.00495878219,3.346832909182457,tns
ZTF19adcbpcj,1101439085115015007,SN Ia,2458844.899721534,1.573655413374803,4.028185284798368,8150.711437417477,0.860239391186779,tns
ZTF19adavzew,1098545933815015017,SN II,2458654.6262037125,2.034758691504828,8.740082785300055,10934.261530381307,1.9672986915917283,tns
ZTF20aaaddgy,1123196466015015003,SN IIn,2458995.375810732,7.40887690263791,82.97041372847076,8037.236735996843,0.5277367697563847,tns
ZTF20aaevbvv,1118288692915015008,SN Ia,2458860.2408667263,2.3355023855160884,2.328221678691039,11679.94028630646,0.504081192136849,tns
ZTF18actbevv,1118255522715015014,M dwarf,2458852.8454794646,1.4687400935277877,3.3382536650428647,7522.714133565632,1.7257874695382531,tns
ZTF18abgzkmf,1109097436115010022,SN IIP,2458578.0337818298,1.7844651834777856,252.1058997266353,4448.642089348079,1.3117078677115224,tns
ZTF18aczdmti,1118293881915010081,SN Ia,2458632.444674781,8.835553914837755,218.52920746468797,2625.209205138816,37.90597309422066,tns
ZTF20aacbyec,1113466343615015020,SN IIn,2458934.1200384763,9.978685453081091,34.21597539113413,6153.358319229581,1.6749557305348874,tns
ZTF19adcecwu,1113473285115015000,SN Ia,2458855.9399347,1.4781401205957176,2.706013250877511,6937.4515581083215,52.95270579175284,tns
ZTF18aahvkxq,1102559465215015013,FRB,2458831.797350089,1.135994085553514,0.4004941635041814,5667.056126718138,9.972037717974027,tns
ZTF20aaezaxk,1123185244915015003,SN Ia,2458862.53015819,1.6356733344181738,2.199974251509211,9068.547877210754,0.8628700611196877,tns
ZTF20aaetrle,1123202063115015025,SN II,2458862.347166742,1.372615983586174,3.3681915506158355,4963.0870117607055,2.18903162516276,tns
ZTF20aafdglk,1123179800915015002,SN Ia,2458866.0776474574,1.876996883829429,2.071461599138383,9557.432380561151,0.4001426067373683,tns
ZTF19adajivt,1101363152515015014,SN Ia,2458836.9848578125,1.5016192763296594,0.0499097454897561,8297.476194731076,1.436896855421114,tns
ZTF20aagzchj,1123186151615015022,SN Ia,2458874.1872215685,2.1381146963991777,2.4924265290174,8454.921001274044,0.5371533662061482,tns
ZTF19abclykm,1472122076315015013,SLSN-II,2459183.957596064,1.292602256247381,0.4261656132571344,4927.557004055084,2.034178731070335,tns
ZTF21aabavaz,1477109000715015000,SN II,2459219.9079940286,2.779490251847597,1.9634848350045135,13361.255391735522,0.6900038997700624,tns
ZTF20acyqzeu,1477384373915015013,SN II,2459203.6903878986,1.3005522139089043,0.7235133356730589,6600.219267079781,14.80013269567043,tns
ZTF21aabyifm,1477483040515015001,SN Ib/c,2459224.361694365,1.4791573464918075,3.031326157266445,6464.463387971275,0.1801482478613419,tns
ZTF21aacudxe,1477456342115015005,SN Ia,2459222.2414538357,2.151470737015566,3.7683975694747303,10202.471794874791,0.4763160793827636,tns
ZTF21aadkuko,1477455403415015004,SN Ia,2459228.66017172,3.1288506511542864,2.9619172922399843,11806.13327073734,0.2097633055309962,tns
ZTF21aabpszb,1477110863415015002,SN Ia,2459227.948105145,2.0454574569091606,2.0798937895115084,8680.913593380894,2.2509808319366584,tns
ZTF21aacsuwx,1477463962815015020,SN Ia,2459136.302959047,1.4154512547831375,2.82069803359647,10640.3854512346,37.35293886937104,tns
ZTF21aabkyvc,1479278332715015020,SN II,2459220.4673663024,1.5162172576605757,0.907424308123265,8576.818794057668,0.4343884564728189,tns
ZTF21aaafzwx,1479318243315015021,SN Ia,2459217.312432197,1.7457500398464498,2.309484704394462,9547.697744090685,1.0146760794656535,tns
ZTF21aacwleg,1479245706315015002,SN II,2459230.125389984,1.787519536832043,2.9337300406369504,5281.092619293308,0.0936167433607491,tns
ZTF20acphdcg,1479323390015015008,SLSN-I,2459190.878475101,2.7850662485312463,8.962123207025302,13436.29488516365,1.1022488246380249,tns
ZTF18acumddw,1479316360015015006,Other,2459307.156392697,3.403722929688981,299.77522264547065,4310.91274269821,75.39047680923483,tns
ZTF21aaabvjk,1479492843415015005,SN Ia,2459215.348863916,2.119821242328488,1.8932302639233731,11055.867631370944,4.3379751441970695,tns
ZTF20acxlaih,1462146203415015003,SN Ia,2459199.2260384485,1.3494430849681889,2.158503529835309,6371.818959003668,1.8349950143623452,tns
ZTF20acxmxtu,1473124216315015009,SN IIn,2459202.8913122737,1.4903468864313212,7.2017193230047365,9503.024581793788,0.3105598454589904,tns
ZTF21aabpnlm,1478139002315015004,SN Ibn,2459222.4381422065,1.6807695105697895,0.8361310322764667,10323.212068796603,7.897144974156066,tns
ZTF21aaafrnh,1478210111015015013,SN Ia-91T-like,2459217.8280048138,2.0709106360925698,3.5749643397239854,10262.77091840796,0.8339547062672703,tns
ZTF21aabvqlo,1478394034415015000,SN Ia,2459226.6293438487,1.8636317364102328,3.7216813868827257,8270.456375293694,0.3177188085539396,tns
ZTF21aaaadvr,1478131974115015006,SN II,2459082.340829972,1.4520945189626389,4.062786683270429,8162.818394818751,2.2340792433838432,tns
ZTF21aaagzee,1478483566215015014,SN Ia,2459216.3782354626,2.457745531142912,3.018160575369633,12745.41211790061,0.6271603413406708,tns
ZTF20acwmyzx,1478373784715015012,SLSN-I,2459198.093195196,2.088678849052031,19.40590157413258,9114.751818900004,0.1296522960196697,tns
ZTF21aacvupj,1478204822115015005,SN Ia,2459226.2673274423,2.115665824106985,2.129842027827238,10307.192527908272,0.2187327374144654,tns
ZTF21aaczpca,1478398420715015000,SN Ia,2459228.308666692,2.202886048216097,2.473466624862879,9628.835828493837,0.1854375174696615,tns
ZTF21aackkcp,1478483561215015005,SN Ia,2459221.011630233,1.7801116347398158,2.3550927682915246,9026.91065568364,0.2636691921079444,tns
ZTF20acvcpau,1478173213815015032,SLSN-I,2459201.9876670367,1.236711437788265,1.6545685868695792,6523.609318823214,0.2181352115326536,tns
ZTF21aadkgpm,1478485483315015018,SN Ia,2459228.741475969,3.2409087453828898,2.292816231306955,13556.490568396724,0.1944430355454972,tns
ZTF21aadalct,1478484503515015018,SN Ia,2459228.857525958,2.102525725206263,2.613015547755944,8773.167656193607,0.2648136358432285,tns
ZTF21aaateuz,1476249651915015024,SN Ia,2459220.76877885,1.9686175636069128,3.021283137481425,9547.314919623745,0.1329573849099479,tns
ZTF21aabhqng,1476173654315015016,SN Ia,2459223.1134821987,2.4154020510689485,2.873384708540266,11389.360345108562,0.4272032537818304,tns
ZTF20aczfwjj,1469465644915015005,SN Ia,2459206.232188482,1.7631953252067856,1.9138557974312,9939.63298147114,3.059164034454713,tns
ZTF20acxsxac,1469536594615015015,SN Ia,2459199.4917635643,1.868064671891626,1.5816507097295378,11804.24759182708,12.292914929674591,tns
ZTF21aaabzje,1469505720015015004,SN IIn,2459200.88716197,0.9821118165881532,1.988782451987665,5628.604804263454,1.4401282440363077,tns
ZTF20acxdawc,1464179080015015009,SN Ia,2459195.907178728,1.0703686807208828,1.2719516520571492,5360.620264163587,11.131184123206223,tns
ZTF21aabygea,1477463483315015026,SN II,2459220.868881187,2.209519973553037,2.6009553368647134,10848.185816613646,1.084324748368825,tns
ZTF20acynjjo,1469132363615015011,SN Ia,2459206.498725309,1.2116037436970366,1.9185701608726335,6303.055595903838,15.629049624182754,tns
ZTF18abvdmfx,1478127240815010010,SN II,2459191.508835163,1.3235378660124646,0.922813556703204,5465.5132731046815,0.5229712531425894,tns
ZTF21aaaubig,1477384371115015002,SN Ic,2459220.534972215,1.309101781456105,1.545456915736806,5010.093207914215,7.850317892835724,tns
ZTF20acuhgar,1477431482415015014,SN II,2459054.3072393592,1.5060618319986736,4.484371733260375,8200.391581988548,1.9332564260586007,tns
ZTF20acyqzeu,1477384373915015013,SN II,2459203.6903878986,1.3005522139089043,0.7235133356730589,6600.219267079781,14.80013269567043,tns
ZTF21aaabtyq,1477477263615015002,SN Ia,2459217.191657965,1.4472029208535535,2.527123954375192,7769.096382700277,1.3684932846391062,tns
ZTF21aaabrpu,1477434966215015011,SN IIb,2459227.559850017,1.927482025008499,4.585739697431595,6683.72597459106,2.625471014420633,tns
ZTF20acyroke,1477454471215015013,SN Ia,2459212.1521743075,1.1286028226852418,0.2166934141411236,6209.18988933832,12.075729832079976,tns
ZTF21aaabucr,1477531662815015009,SN Ia,2459216.82202297,1.9689815613020012,2.052810889641071,10538.544273969626,0.7568314038141543,tns
ZTF21aaaosmn,1477492024115015013,SN Ia,2459209.596343539,1.0617282515618025,0.3039764434931165,6168.11544511269,10.623852006348388,tns
ZTF20adadmsg,1478215754015015007,SN Ia,2459211.4625093937,1.6580032124498971,3.442047235154681,8788.831726089162,0.7395374842913466,tns
ZTF21aaahyjj,1479489992915015016,SN Ia-91T-like,2459219.607211763,2.396839613159544,4.068923697799257,11018.170153176376,0.3483338697442941,tns
ZTF21aabcyvd,1479253144115015015,SN Ia,2459222.305664642,1.6405944810465252,2.06333861581124,8130.218957978061,1.4030012601703503,tns
ZTF21aaaadmo,1479113995515015008,SN Ia,2459215.578566085,1.43357238937098,1.8367476051148723,8580.656942085558,5.909128353663103,tns
ZTF21aaaytny,1478551881715015010,SN Ia,2459218.8679537377,1.2202066193692014,0.0595290098817297,7667.535639404345,6.307897796192869,tns
ZTF21aaafjad,1478302245215015023,SN Ia-91T-like,2459215.7914103437,1.394480295334684,2.2362961962163426,7604.155140027945,0.5527301792454401,tns
ZTF21aabqtsd,1477154315815015009,SN Ib/c,2459221.382889649,1.374936340274879,3.073653320740701,5162.242449483394,0.5851135072263527,tns
ZTF21aaaaddl,1477163201515015005,SN Ia,2459215.6049984945,0.914902887749934,2.024545572347287,6888.951120457131,1.345737090710873,tns
ZTF20acyybvq,1477431485515015011,SN Ia,2459206.2313851737,1.328404713842846,1.8444682711582132,7531.248314003839,9.856885506208185,tns
ZTF18abtgtpn,1473127321515010011,SN Ia,2459384.871064411,9.24863899146154,104.56371701675243,8619.31717159403,2.227685766562852,tns
ZTF20acvezdt,1477484444615015009,SN II,2459203.865664671,1.3543574474460798,10.971602632828432,7373.622730623697,0.5346354703133657,tns
ZTF21aaazieb,1479132194515015000,SN Ia,2459220.8318527243,1.341281885032047,1.9834023607623723,7078.625356200269,2.5547780704234087,tns
ZTF21aadebss,1479236500315015004,SN Ia,2459227.1391176954,2.2478158003516797,2.992224008879356,10103.761244202336,0.1674639020343508,tns
ZTF21aabhxxj,1479151226215015011,SN Ia,2459223.4989557834,1.9346546473796824,2.413393644140589,9776.695170718183,0.3106679035218968,tns
ZTF21aaaokyp,1477424271415015001,TDE,2459242.9231694187,9.9098518654281,19.034486764216723,15729.67440690731,0.1920682494036015,tns
ZTF20adagenq,1477424272015015016,SN Ia,2459215.0267589404,2.1742885150253,2.076494727545278,11611.559393745942,5.642856755650498,tns
ZTF17aaapufz,1469469883715010000,LBV,2459196.408356956,0.357548268228842,1.541760905415776,8457.411705966253,194.01512202270743,tns
ZTF18abbuvrd,1478134314415010010,CV,2459173.506964402,2.100159345321678,1.9793756097285888,13295.86792725438,49.80764314648648,tns
ZTF18abtzdwo,1478184733015015010,Varstar,2459202.912649567,2.2835846722161164,11.501069960109405,3626.115326139344,4.541759614510383,tns
ZTF21aaaodzf,1474397775315015007,SN Ia,2459218.9854733306,1.552280833213398,1.886004827250606,4534.856506695176,0.1412805658048381,tns
ZTF21aaebkmj,1478211051215015014,SN Ia,2459144.28132967,1.0790596185732302,2.239609493210623,6534.200531947206,7.408621053162251,tns
ZTF18abtzzka,1478347110015010013,SN Ia-91T-like,2459158.0534188035,9.99999948298248,14.745471214776796,31951.11549699784,72.66338776586309,tns
ZTF21aabgdda,1477430533915015003,SN Ia,2459222.7837578696,2.2765209917689027,3.0697571435109987,11448.725743919,0.230227802172201,tns
ZTF17aacwaxc,1477215654215015011,M dwarf,2459498.6252187425,5.495698481530659,234.08439380612063,3806.650434307335,17.442863206899755,tns
ZTF18aajjhkq,1477476795315015006,SN Ia,2459222.568909473,2.7295793645954536,2.385160567247993,13040.44346862791,0.3092300889138126,tns
ZTF21aaasxel,1478394034215015004,SN Ia,2459219.524285648,1.717798410406883,3.986758730269192,8937.179504825725,0.4543105030627583,tns
ZTF20adadlqm,1478223403715015005,SN II,2459334.904979152,9.998392729342395,50.11167787317954,5697.402437994572,38.47905746400738,tns
ZTF21aacvhsc,1478199523115015004,SN Ia,2459229.9235176668,1.897613446327594,1.8846172468862104,7757.30741981825,0.3545717016534765,tns
ZTF18abigrzf,1473138551615015001,CV,2459189.565597577,1.388571181608168,0.6547894038410667,9100.442869706878,18.98281514865472,tns
ZTF20acwxrgp,1477433400715015004,SN II,2459336.79782281,9.193496174046505,56.75862649365487,7093.966262422508,0.6112247798056298,tns
ZTF21aaabwfu,1477528265515015011,SN IIb,2459275.3165256265,9.998801501054285,27.424321954275115,3888.955220475964,6.828535831465604,tns
ZTF21aaahzpr,1477463024315015025,SN Ia,2459216.7205124246,1.565021135548376,1.7895571038590494,8686.656802419306,1.01780184602291,tns
ZTF21aaaecrv,1478193851815015006,SN Ia,2459103.05026318,4.427288824782607,6.337399508762714,19623.00602368015,4.400009337719321,tns
ZTF20adaftef,1478423405615015016,SN Ia,2459210.540021716,1.5743865384494418,0.6681473246067501,9611.318229508905,2.566184105059336,tns
ZTF21aabfson,1475445043115015000,SN Ia,2459222.281551511,1.8414034612533483,2.4386408488429443,8772.731049426926,0.406161901531682,tns
ZTF21aaabaey,1479289651115015006,SN Ia,2459218.0120916823,2.152286656105576,3.4721964031356123,10514.172610159369,0.140363529295394,tns
ZTF21aacscvb,1479343793615015019,SN Ia,2459228.773643872,2.273716772065335,2.768360980316288,10157.907507401598,0.1636901087653516,tns
ZTF21aabjesm,1478264280715015040,SN II,2459220.4507014034,1.458981899351978,2.2005591326180483,7668.123550422898,0.5168640709598166,tns
ZTF21aacufip,1478553774915015006,SN Ic,2459223.979758471,1.719924431527987,2.052801525093665,8965.03838911352,1.7607283217308975,tns
ZTF21aaaldio,1479276452115015047,SN Ia,2459221.1961534703,1.5808424098567933,2.2476437689972903,8302.335400035197,0.7894498643213008,tns
ZTF21aaampui,1479336043015015011,SN Ia,2459224.8365788586,1.805750631269129,2.3555390234550497,8831.73496816258,2.550394801937133,tns
ZTF21aadktwq,1477482583515015015,SN Ia,2459227.6832379582,3.0007808788958616,1.982851082243081,13214.118960093598,0.4598879879840502,tns
ZTF20acyydkh,1475546590515015000,TDE,2459209.448877929,4.324512616865027,9.422962772631235,17548.09322640625,0.6356678472082596,tns
ZTF21aacvrzy,1478212462115015053,SN Ia,2459227.842050586,2.9171182838065737,2.1784090416352955,12942.51988180547,0.1679850905680366,tns
ZTF21aaabwzx,1478551883115015005,SN Ia-CSM,2459214.972486461,1.6818576180825635,1.472580142083509,8987.358152153702,3.3220797515888503,tns
ZTF21aabvdjw,1479268176115015021,SN Ia,2459225.063057157,1.763481394867351,3.5728316338862407,8442.64159342823,0.3360943292352911,tns
ZTF21aabyqps,1479488991615015017,SN Ia,2459225.6367174853,2.324596284902356,3.6555134690282025,10413.085601527777,0.2506433785124752,tns
ZTF21aabxztv,1477490085115015000,SN Ia,2459223.330764939,2.272457304290106,2.8436124246565195,11683.32712096359,0.2736528065653743,tns
ZTF20ackgsov,1477293152715015005,AGN,2459215.7948905067,1.279407863584093,0.0008875684352651,6772.908284871163,15.096697825214106,tns
ZTF21aaaoviv,1479492380615015012,SN Ia,2459220.9405928054,2.2986862709348284,2.9415068846408245,11143.640443096256,0.2635786008432495,tns
ZTF21aaadiap,1477166945515015009,SN Ia,2459216.451525392,1.9811505571116708,3.040243220293818,9922.247154462751,1.5099615513422808,tns
ZTF21aaaotku,1477486790815015003,SN Ia,2459218.8393862955,2.0990554670591743,2.215260348091046,10905.15152923494,0.224757000668721,tns
ZTF21aaahtln,1477433402415015004,SN Ia,2459216.6431655763,2.1068902972144765,2.877439224504517,10700.92435529817,0.4593294254404876,tns
ZTF21aaaewsb,1478212920315015012,SN Ia,2459217.2834213,1.6323930450548223,2.845322162532974,8669.742763225006,0.349066027348648,tns
ZTF21aacxung,1478388153915015000,SN Ia,2459228.251735331,2.0855781799765056,2.1691094353834965,9512.03834300898,0.2284807833452923,tns
ZTF21aaabxbd,1478535780515015026,SN IIn,2459215.5971766217,1.4638544185915023,7.4577906249994,6616.438325589669,0.3714602108781445,tns
ZTF21aamttit,1536316095815015004,SN Ia,2459268.8511431366,1.3659331487431647,0.0071787942698373,4739.865686271752,41.862745766820126,tns
ZTF21aahnkut,1524440414215015010,SN Ia,2459253.477766485,1.9694095614928244,2.5473219906387405,10624.154932285772,2.58763109919856,tns
ZTF21aakybgi,1524195430715015107,SN Ia,2459263.814226363,1.799050168747316,2.0812809123719664,9628.554207152552,2.4421776159289084,tns
ZTF21aamwvhr,1543419890015015008,SN II,2459270.9063496054,1.2315294336897344,5.191793092737207,6439.913900740315,1.4951058407677569,tns
ZTF21aapjmda,1543384973115015010,SN Ia-91bg-like,2459289.5126506616,1.3031058154548087,1.322081739093077,5666.558825216023,1.499424473165714,tns
ZTF21aahsqng,1522141704015015000,SN Ia,2459256.24783256,1.5918299172467425,2.415306520923438,8818.898015037139,2.151705911683338,tns
ZTF21aapkhsc,1546356223315015005,SN Ia,2459290.4582451857,2.6002177311687844,3.638088393304946,12029.137241771668,0.2912358154225943,tns
ZTF19acwrvzk,1547219734215015006,Other,2459236.9726317152,1.454501766878158,19.512519067110723,4980.502865888134,0.2806810830285313,tns
ZTF21aapvxnf,1550449096315015004,SN Ia-91T-like,2459298.1714600674,6.940789372484274,2.957307421293776,19347.793499793057,0.7864381075678807,tns
ZTF21aaphvyi,1550337040115015007,SN Ia,2459289.646720481,1.744056904523601,1.469868780665347,9720.111951805482,1.5309201368907217,tns
ZTF18abwckas,1549153090915010003,AGN,2459261.5504300524,1.656969032107254,16.33379457324178,4586.909260666158,0.2904751600820907,tns
ZTF21aapxtqg,1549194403915015009,SN Ia,2459299.9710462787,2.99868422327757,2.6656738798266284,12097.978315515438,0.921426864219596,tns
ZTF18aakrzml,1549364234615010001,SN I,2459346.40966594,9.99939440092225,23.845177445574464,4828.133815437976,34.075947372847466,tns
ZTF18acumddw,1549190131315015008,Other,2459253.849396891,1.4197655427010492,1.368283327384301,4651.820059492533,32.48235033452158,tns
ZTF21aaqgrrf,1549317631715015006,SN Ia,2459294.923665828,2.86318099781423,2.854687235480419,12927.670555642098,0.3047350703911078,tns
ZTF21aapnlfx,1549241343615015019,SN Ia,2459291.373283864,2.193184796167555,2.568408231797884,10696.15507628947,0.3113707960404462,tns
ZTF21aapjcqb,1549336400115015005,SN Ia,2459293.6101382123,2.5134874930279065,2.8256753694294425,11266.846511377207,0.1335207986514858,tns
ZTF21aapdxxs,1549155910715015018,SN II,2459291.180901883,1.4883291373551475,1.2503306270966104,8052.034147244161,0.6628310255139817,tns
ZTF20ackgsov,1540152622715015005,AGN,2459077.3653606423,1.3288470429900958,5.49121055581417,7428.518239694583,0.9112271893439948,tns
ZTF18aavdwmh,1537491215415015007,SN Ia,2459271.023124192,1.6275776262741144,2.419441843728382,9260.42511695878,1.4392909846375292,tns
ZTF21aaoqbbw,1549401434215015005,SN IIn,2459280.956476856,1.542078837120627,0.06736881173629,8958.315824610732,1.8234677854951116,tns
ZTF18abtzzka,1549224640015010004,SN Ia-91T-like,2459252.675914721,9.99997097281206,54.81970013653305,27885.937967479265,56.97276309210449,tns
ZTF21aaqftuq,1549528702815015002,SN Ia-91T-like,2459298.569631655,1.4640521967307951,2.459725256631951,6549.822099719273,3.188021640696166,tns
ZTF21aanuxvd,1539242592315015007,SN IIn,2459264.862907148,1.3758064069986806,8.28694505526548,7049.476199091086,0.7856877422120967,tns
ZTF21aakvroo,1543406920615015003,SN IIP,2459266.3998020003,1.5213247872290276,3.6286712631811424,7760.908176717261,0.3391781362549242,tns
ZTF21aapowty,1550211115615015004,SN Ia,2459297.6809360557,2.912382219647656,2.697137320219421,12933.366927340605,0.1838146580560812,tns
ZTF21aappktx,1550211570115015008,SN Ia,2459292.218399825,2.520717058696537,2.8278476638744925,12271.462216254266,0.2196130988407801,tns
ZTF21aaowaxx,1550451014615015002,SN IIn,2459283.4274154124,1.7104743209677058,2.048968209333476,9236.38084864301,0.7333932518033479,tns
ZTF18abjxkld,1544434600215015002,Varstar,2459013.9631368974,2.9244844573976083,12.13360156570472,3215.478102629565,52.32607548136159,tns
ZTF21aapyiku,1549325851015015011,SN Ia,2459299.467493745,1.8183714233676296,2.093154555769132,8414.580226091572,3.885036237697616,tns
ZTF21aapehpx,1549345215415015002,SN Ia,2459305.3419712107,5.190294917827952,3.9487451675833913,10188.595627983745,5.562684601180247,tns
ZTF21aaplnxw,1549452800415015005,SN Ia,2459295.1923611965,2.470161203506306,3.8565772829469824,11269.582936652532,0.2345675601080943,tns
ZTF21aanefkx,1546398560515015010,SLSN-II,2459272.783540861,1.5006325784299717,2.913342557740036,8435.649822195342,1.2647698176973392,tns
ZTF21aaokvio,1549282973715015002,SLSN-II,2459298.968083592,3.841682653122088,10.116497665180429,13139.018645600358,0.4108261221056729,tns
